facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,google_maps_url
family_child_care_homes,13423597,"DESERIO, IRIS",IRIS DESERIO,"DESERIO, IRIS",(510) 593-4747,Unavailable,BERKELEY,CA,94705,ALAMEDA,2,14,LICENSED,2020-11-05,,5252025,UNAVAILABLE,"UNAVAILABLE, BERKELEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,IRIS DESERIO,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20BERKELEY%2C%20CA
family_child_care_homes,543911803,"DESPAIN, FELIPA FAMILY CHILD CARE","DESPAIN, FELIPA","DESPAIN, FELIPA",(559) 331-2790,Unavailable,TULARE,CA,93274,TULARE,57,14,LICENSED,2022-04-04,,5252025,UNAVAILABLE,"UNAVAILABLE, TULARE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DESPAIN, FELIPA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20TULARE%2C%20CA
family_child_care_homes,376101063,"DEVILLERES, TACY & DO, LONG FAMILY CHILD CARE","DEVILLERES, TACY & DO, LONG",TACY D. & LONG D.,(858) 531-9022,Unavailable,SAN DIEGO,CA,92123,SAN DIEGO,51,14,CLOSED,2022-04-26,2022-12-30,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"DEVILLERES, TACY & DO, LONG",2022.0,2022.0,https://www.google.com/maps/search/Unavailable%2C%20SAN%20DIEGO%2C%20CA
family_child_care_homes,394500863,"DHANDAPANI, SARANYADEVI","DHANDAPANI, SARANYADEVI","DHANDAPANI, SARANYADEVI",(510) 925-5570,Unavailable,LATHROP,CA,95330,SAN JOAQUIN,53,14,CLOSED,2023-05-22,2024-10-29,5252025,UNAVAILABLE,"UNAVAILABLE, LATHROP",4,DUPLICATE_ADDRESS; SHORT_LIVED; ,"DHANDAPANI, SARANYADEVI",2023.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20LATHROP%2C%20CA
family_child_care_homes,384004356,"DIAS, ANA PAULA","DIAS, ANA PAULA","DIAS, ANA PAULA",(530) 407-6424,Unavailable,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,12,LICENSED,2020-12-23,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAS, ANA PAULA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20FRANCISCO%2C%20CA
family_child_care_homes,197700392,DIAZ-BANOS FAMILY CHILD CARE,BLANCA DIAZ-BANOS,BLANCA DIAZ-BANOS,(661) 418-6088,Unavailable,LANCASTER,CA,93534,LOS ANGELES,12,14,CLOSED,2020-06-16,2023-01-13,5252025,UNAVAILABLE,"UNAVAILABLE, LANCASTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,BLANCA DIAZ-BANOS,2020.0,2023.0,https://www.google.com/maps/search/Unavailable%2C%20LANCASTER%2C%20CA
family_child_care_homes,334846152,DIAZ FAMILY CHILD CARE,"DIAZ, JEANETTE",JEANETTE DIAZ,(909) 706-9225,Unavailable,JURUPA VALLEY,CA,91752,RIVERSIDE,9,14,INACTIVE,2021-12-07,,5252025,UNAVAILABLE,"UNAVAILABLE, JURUPA VALLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, JEANETTE",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20JURUPA%20VALLEY%2C%20CA
family_child_care_homes,336300222,DIAZ FAMILY CHILD CARE,"DIAZ,ANGELA","DIAZ,ANGELA",(951) 677-7188,Unavailable,MURRIETA,CA,92563,RIVERSIDE,10,14,LICENSED,2020-10-16,,5252025,UNAVAILABLE,"UNAVAILABLE, MURRIETA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ,ANGELA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20MURRIETA%2C%20CA
family_child_care_homes,426216300,DIAZ FAMILY CHILD CARE,"DIAZ, EVELYN",EVELYN DIAZ,(805) 863-8387,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,LICENSED,2022-05-10,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, EVELYN",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20SANTA%20MARIA%2C%20CA
family_child_care_homes,426216238,DIAZ FCC AKA CARITAS DE ANGEL CHILDCARE,"DIAZ, DANA",DANA DIAZ,(805) 868-3753,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,LICENSED,2022-01-31,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, DANA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20SANTA%20MARIA%2C%20CA
family_child_care_homes,435700356,"DIAZ MARTINEZ, OLGA","DIAZ, OLGA","DIAZ MARTINEZ, OLGA",(650) 814-9518,Unavailable,MOUNTAIN VIEW,CA,94043,SANTA CLARA,52,14,LICENSED,2022-07-27,,5252025,UNAVAILABLE,"UNAVAILABLE, MOUNTAIN VIEW",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, OLGA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20MOUNTAIN%20VIEW%2C%20CA
family_child_care_homes,274416226,"DIAZ, AMY","DIAZ, AMY",AMY DIAZ,(831) 594-2601,Unavailable,SALINAS,CA,93906,MONTEREY,7,14,LICENSED,2020-07-14,,5252025,UNAVAILABLE,"UNAVAILABLE, SALINAS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, AMY",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SALINAS%2C%20CA
family_child_care_homes,543911581,"DIAZ, ANA & RODRIGUEZ, RODOLFO FAMILY CHILD CARE","DIAZ, ANA & RODRIGUEZ, RODOLFO","DIAZ,ANA&RODRIGUEZ,RODOLFO",(559) 568-8443,Unavailable,LINDSAY,CA,93247,TULARE,57,14,LICENSED,2021-09-20,,5252025,UNAVAILABLE,"UNAVAILABLE, LINDSAY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, ANA & RODRIGUEZ, RODOLFO",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20LINDSAY%2C%20CA
family_child_care_homes,163911001,"DIAZ, ANDREA FAMILY CHILD CARE","DIAZ, ANDREA","DIAZ, ANDREA",(805) 423-0390,Unavailable,KETTLEMAN CITY,CA,93239,KINGS,57,14,LICENSED,2020-02-24,,5252025,UNAVAILABLE,"UNAVAILABLE, KETTLEMAN CITY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, ANDREA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20KETTLEMAN%20CITY%2C%20CA
family_child_care_homes,414004841,"DIAZ, ELIZABETH","DIAZ, ELIZABETH","DIAZ, ELIZABETH",(650) 445-5224,Unavailable,MENLO PARK,CA,94025,SAN MATEO,5,14,LICENSED,2022-02-18,,5252025,UNAVAILABLE,"UNAVAILABLE, MENLO PARK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, ELIZABETH",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20MENLO%20PARK%2C%20CA
family_child_care_homes,153910934,"DIAZ, ELIZABETH FAMILY CHILD CARE","DIAZ, ELIZABETH","DIAZ, ELIZABETH",(909) 231-3453,Unavailable,BAKERSFIELD,CA,93306,KERN,57,14,LICENSED,2021-05-17,,5252025,UNAVAILABLE,"UNAVAILABLE, BAKERSFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, ELIZABETH",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20BAKERSFIELD%2C%20CA
family_child_care_homes,574500405,"DIAZ, ISRAEL & MARTINEZ, JHINESKA","DIAZ, ISRAEL & MARTINEZ, JHINESKA","DIAZ, ISRAEL & MARTINEZ, J",(916) 832-6555,Unavailable,WEST SACRAMENTO,CA,95691,YOLO,53,14,LICENSED,2021-05-20,,5252025,UNAVAILABLE,"UNAVAILABLE, WEST SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, ISRAEL & MARTINEZ, JHINESKA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20WEST%20SACRAMENTO%2C%20CA
family_child_care_homes,503911528,"DIAZ, KARINA FAMILY CHILD CARE","DIAZ, KARINA","DIAZ, KARINA",(209) 620-3949,Unavailable,TURLOCK,CA,95382,STANISLAUS,4,14,LICENSED,2021-06-23,,5252025,UNAVAILABLE,"UNAVAILABLE, TURLOCK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, KARINA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20TURLOCK%2C%20CA
family_child_care_homes,376628994,"DIAZ, KARLA FAMILY CHILD CARE","DIAZ, KARLA",KARLA DIAZ,(619) 934-2494,Unavailable,CHULA VISTA,CA,91910,SAN DIEGO,20,14,CLOSED,2020-10-13,2024-02-29,5252025,UNAVAILABLE,"UNAVAILABLE, CHULA VISTA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIAZ, KARLA",2020.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20CHULA%20VISTA%2C%20CA
family_child_care_homes,203911881,"DIBLER, KELSEY FAMILY CHILD CARE","DIBLER, KELSEY","DIBLER, KELSEY",(559) 223-4274,Unavailable,CHOWCHILLA,CA,93610,MADERA,4,14,CLOSED,2023-02-08,2024-06-18,5252025,UNAVAILABLE,"UNAVAILABLE, CHOWCHILLA",4,DUPLICATE_ADDRESS; SHORT_LIVED; ,"DIBLER, KELSEY",2023.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20CHOWCHILLA%2C%20CA
family_child_care_homes,198400675,DICKERSON FAMILY CHILD CARE,"DICKERSON, ANITA","DICKERSON, ANITA",(424) 200-8647,Unavailable,CARSON,CA,90746,LOS ANGELES,54,14,CLOSED,2022-11-01,2023-12-12,5252025,UNAVAILABLE,"UNAVAILABLE, CARSON",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"DICKERSON, ANITA",2022.0,2023.0,https://www.google.com/maps/search/Unavailable%2C%20CARSON%2C%20CA
family_child_care_homes,197494467,DILLARD-JACKSON FAMILY CHILD CARE,ZENANI DILLARD-JACKSON,"DILLARD-JACKSON, ZENANI",(424) 236-5399,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,14,CLOSED,2020-02-18,2022-12-30,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ZENANI DILLARD-JACKSON,2020.0,2022.0,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
family_child_care_homes,198021034,DILOVYAN FAMILY CHILD CARE,MANVEL DILOVYAN,MANVEL DILOVYAN,(818) 334-7777,Unavailable,GLENDALE,CA,91206,LOS ANGELES,33,14,LICENSED,2022-10-20,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,MANVEL DILOVYAN,2022.0,,https://www.google.com/maps/search/Unavailable%2C%20GLENDALE%2C%20CA
family_child_care_homes,304313702,"DIN, SAIMA","DIN, SAIMA","DIN, SAIMA",(949) 940-6402,Unavailable,IRVINE,CA,92612,ORANGE,6,14,LICENSED,2020-04-29,,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIN, SAIMA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20IRVINE%2C%20CA
family_child_care_homes,13423622,"DIOUF, NDEYE","DIOUF, NDEYE","DIOUF, NDEYE",(510) 812-0783,Unavailable,ALAMEDA,CA,94501,ALAMEDA,2,14,LICENSED,2021-03-09,,5252025,UNAVAILABLE,"UNAVAILABLE, ALAMEDA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIOUF, NDEYE",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20ALAMEDA%2C%20CA
family_child_care_homes,197495061,DIXON FAMILY CHILD CARE,TABINA DIXON,TABINA DIXON,(310) 343-3990,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,14,CLOSED,2022-03-09,2025-03-03,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,TABINA DIXON,2022.0,2025.0,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
family_child_care_homes,376100360,"DIZAYI, ROZHAN FAMILY CHILD CARE","DIZAYI, ROZHAN",ROZHAN DIZAYI,(619) 808-7480,Unavailable,SANTEE,CA,92071,SAN DIEGO,51,14,LICENSED,2020-08-11,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTEE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIZAYI, ROZHAN",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SANTEE%2C%20CA
family_child_care_homes,73409372,"DOBOUE, MARIE","DOBOUE, MARIE","DOBOUE, MARIE",(510) 228-2614,Unavailable,CONCORD,CA,94518,CONTRA COSTA,2,14,CLOSED,2023-01-23,2024-08-21,5252025,UNAVAILABLE,"UNAVAILABLE, CONCORD",4,DUPLICATE_ADDRESS; SHORT_LIVED; ,"DOBOUE, MARIE",2023.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20CONCORD%2C%20CA
family_child_care_homes,198400272,DOHERTY FAMILY CHILD CARE,ERENDIRA DOHERTY,ERENDIRA DOHERTY,(562) 841-7732,Unavailable,LONG BEACH,CA,90808,LOS ANGELES,54,14,LICENSED,2020-12-16,,5252025,UNAVAILABLE,"UNAVAILABLE, LONG BEACH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ERENDIRA DOHERTY,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20LONG%20BEACH%2C%20CA
family_child_care_homes,197495019,DOLBERRY FAMILY CHILD CARE,DARRYL DOLBERRY,DARRYL DOLBERRY,(323) 867-3878,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,14,LICENSED,2022-03-23,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DARRYL DOLBERRY,2022.0,,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
family_child_care_homes,115407759,"DOMINGUEZ-GARCIA, CONSUELO FAMILY CHILD CARE HOME","DOMINGUEZ-GARCIA, CONSUELO","DOMINGUEZ-GARCIA, CONSUELO",(530) 519-6211,Unavailable,ORLAND,CA,95963,GLENN,13,14,CLOSED,2020-07-29,2023-10-03,5252025,UNAVAILABLE,"UNAVAILABLE, ORLAND",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ-GARCIA, CONSUELO",2020.0,2023.0,https://www.google.com/maps/search/Unavailable%2C%20ORLAND%2C%20CA
family_child_care_homes,334846031,DOMINGUEZ FAMILY CHILD CARE,"DOMINGUEZ,ALEXISS","DOMINGUEZ,ALEXISS",(442) 256-3743,Unavailable,INDIO,CA,92201,RIVERSIDE,10,14,CLOSED,2021-05-14,2024-10-11,5252025,UNAVAILABLE,"UNAVAILABLE, INDIO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ,ALEXISS",2021.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20INDIO%2C%20CA
family_child_care_homes,406215924,DOMINGUEZ FAMILY CHILD CARE,DOMINGUEZ MARIA,MARIA ELENA DOMINGUEZ,(805) 369-2127,Unavailable,PASO ROBLES,CA,93446,SAN LUIS OBISPO,17,14,LICENSED,2020-02-07,,5252025,UNAVAILABLE,"UNAVAILABLE, PASO ROBLES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DOMINGUEZ MARIA,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20PASO%20ROBLES%2C%20CA
family_child_care_homes,434416709,"DOMINGUEZ GUZMAN, GUADALUPE","DOMINGUEZ GUZMAN, GUADALUPE",GUADALUPE DOMINGUEZ GUZMAN,(408) 767-1618,Unavailable,GILROY,CA,95020,SANTA CLARA,7,14,LICENSED,2021-04-19,,5252025,UNAVAILABLE,"UNAVAILABLE, GILROY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ GUZMAN, GUADALUPE",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20GILROY%2C%20CA
family_child_care_homes,434416792,"DOMINGUEZ, ANA","DOMINGUEZ, ANA",A,(408) 234-6144,Unavailable,GILROY,CA,95020,SANTA CLARA,7,14,LICENSED,2022-08-01,,5252025,UNAVAILABLE,"UNAVAILABLE, GILROY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ, ANA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20GILROY%2C%20CA
family_child_care_homes,136610558,"DOMINGUEZ, ANA MARIA FAMILY CHILD CARE","DOMINGUEZ, ANA MARIA",ANA MARIA DOMINGUEZ,(760) 545-0309,Unavailable,IMPERIAL,CA,92251,IMPERIAL,20,14,LICENSED,2021-08-12,,5252025,UNAVAILABLE,"UNAVAILABLE, IMPERIAL",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ, ANA MARIA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20IMPERIAL%2C%20CA
family_child_care_homes,354415984,"DOMINGUEZ, MARIA DEL CARMEN","DOMINGUEZ, MARIA DEL CARMEN",MARIA DEL CARMEN DOMINGUEZ,(408) 607-1466,Unavailable,HOLLISTER,CA,95023,SAN BENITO,7,14,LICENSED,2021-04-29,,5252025,UNAVAILABLE,"UNAVAILABLE, HOLLISTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOMINGUEZ, MARIA DEL CARMEN",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20HOLLISTER%2C%20CA
family_child_care_homes,364846173,DONG FAMILY CHILD CARE,"DONG, AMY","DONG,AMY",(626) 840-9997,Unavailable,RANCHO CUCAMONGA,CA,91737,SAN BERNARDINO,9,14,LICENSED,2022-02-16,,5252025,UNAVAILABLE,"UNAVAILABLE, RANCHO CUCAMONGA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DONG, AMY",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20RANCHO%20CUCAMONGA%2C%20CA
family_child_care_homes,73409304,"DONG, XIN","DONG, XIN","DONG, XIN",(510) 779-4560,Unavailable,EL CERRITO,CA,94530,CONTRA COSTA,2,14,CLOSED,2022-07-08,2024-04-09,5252025,UNAVAILABLE,"UNAVAILABLE, EL CERRITO",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"DONG, XIN",2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20EL%20CERRITO%2C%20CA
family_child_care_homes,483009976,"DOPP, ISABEL FCCH","DOPP, ISABEL","DOPP, ISABEL",(510) 948-9503,Unavailable,FAIRFIELD,CA,94534,SOLANO,1,14,LICENSED,2020-10-15,,5252025,UNAVAILABLE,"UNAVAILABLE, FAIRFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOPP, ISABEL",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20FAIRFIELD%2C%20CA
family_child_care_homes,198400263,DORLUS FAMILY CHILD CARE,JESSIEKA DENISE DORLUS,JESSIEKA DORLUS,(323) 872-2712,Unavailable,LOS ANGELES,CA,90001,LOS ANGELES,54,14,LICENSED,2021-01-06,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,JESSIEKA DENISE DORLUS,2021.0,,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
family_child_care_homes,15700208,"DORN, DAVIDA","DORN, DAVIDA","DORN, DAVIDA",(510) 274-5241,Unavailable,HAYWARD,CA,94545,ALAMEDA,52,14,CLOSED,2021-03-02,2021-11-05,5252025,UNAVAILABLE,"UNAVAILABLE, HAYWARD",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"DORN, DAVIDA",2021.0,2021.0,https://www.google.com/maps/search/Unavailable%2C%20HAYWARD%2C%20CA
family_child_care_homes,376628971,"DORVILUS, ROSE ERTHA FAMILY CHILD CARE","DORVILUS, ROSA ERTHA",ROSE ERTHA DORVILUS,(619) 394-9731,Unavailable,SPRING VALLEY,CA,91977,SAN DIEGO,20,14,LICENSED,2020-10-19,,5252025,UNAVAILABLE,"UNAVAILABLE, SPRING VALLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DORVILUS, ROSA ERTHA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SPRING%20VALLEY%2C%20CA
family_child_care_homes,543911856,"DOTSON, ALMA FAMILY CHILD CARE","DOTSON, ALMA","DOTSON, ALMA",(559) 303-6312,Unavailable,TULARE,CA,93274,TULARE,57,14,LICENSED,2022-06-28,,5252025,UNAVAILABLE,"UNAVAILABLE, TULARE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DOTSON, ALMA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20TULARE%2C%20CA
family_child_care_homes,103911629,"DRAKE, JAMIE FAMILY CHILD CARE","DRAKE, JAMIE","DRAKE, JAMIE",(559) 977-5331,Unavailable,CLOVIS,CA,93619,FRESNO,4,14,LICENSED,2021-09-24,,5252025,UNAVAILABLE,"UNAVAILABLE, CLOVIS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DRAKE, JAMIE",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20CLOVIS%2C%20CA
family_child_care_homes,115407730,"DRAKE, JESSICA FAMILY CHILD CARE HOME","DRAKE, JESSICA","DRAKE, JESSICA",(530) 828-3948,Unavailable,HAMILTON CITY,CA,95951,GLENN,13,14,LICENSED,2020-10-27,,5252025,UNAVAILABLE,"UNAVAILABLE, HAMILTON CITY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DRAKE, JESSICA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20HAMILTON%20CITY%2C%20CA
family_child_care_homes,376629212,"DRY, PATRICK FAMILY CHILD CARE","DRY, PATRICK",PATRICK DRY,(619) 654-5534,Unavailable,SAN DIEGO,CA,92113,SAN DIEGO,20,14,LICENSED,2021-11-03,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DRY, PATRICK",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20DIEGO%2C%20CA
family_child_care_homes,214005614,"DUARTE, MARIANA P.","DUARTE, MARIANA P.","DUARTE, MARIANA P.",(415) 225-5982,Unavailable,MILL VALLEY,CA,94941,MARIN,5,14,LICENSED,2022-05-03,,5252025,UNAVAILABLE,"UNAVAILABLE, MILL VALLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUARTE, MARIANA P.",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20MILL%20VALLEY%2C%20CA
family_child_care_homes,394500745,"DUBEY, SHIKHA","DUBEY, SHIKHA",SHIKHA DUBEY,(669) 262-9993,Unavailable,TRACY,CA,95304,SAN JOAQUIN,53,14,LICENSED,2022-11-22,,5252025,UNAVAILABLE,"UNAVAILABLE, TRACY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUBEY, SHIKHA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20TRACY%2C%20CA
family_child_care_homes,394500668,"DUKES, BRANDON","DUKES, BRANDON",BRANDON DUKES,(916) 236-7222,Unavailable,STOCKTON,CA,95206,SAN JOAQUIN,53,14,LICENSED,2022-09-08,,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUKES, BRANDON",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20STOCKTON%2C%20CA
family_child_care_homes,485408009,"DUKES, LEONOR FAMILY CHILD CARE HOME","DUKES, LEONOR","DUKES, LEONOR",(707) 685-7160,Unavailable,VACAVILLE,CA,95687,SOLANO,1,14,LICENSED,2021-12-23,,5252025,UNAVAILABLE,"UNAVAILABLE, VACAVILLE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUKES, LEONOR",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20VACAVILLE%2C%20CA
family_child_care_homes,198020538,DUME & CEJA FAMILY CHILD CARE,LUCIANO DUME & ALMA CEJA,LUCIANO DUME & ALMA CEJA,(626) 465-5690,Unavailable,ROWLAND HEIGHTS,CA,91748,LOS ANGELES,33,14,LICENSED,2020-04-21,,5252025,UNAVAILABLE,"UNAVAILABLE, ROWLAND HEIGHTS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,LUCIANO DUME & ALMA CEJA,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20ROWLAND%20HEIGHTS%2C%20CA
family_child_care_homes,73409281,"DUMONT, DULCINEA","DUMONT, DULCINEA","DUMONT, DULCINEA",(614) 707-6205,Unavailable,WALNUT CREEK,CA,94598,CONTRA COSTA,2,14,LICENSED,2022-06-16,,5252025,UNAVAILABLE,"UNAVAILABLE, WALNUT CREEK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUMONT, DULCINEA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20WALNUT%20CREEK%2C%20CA
family_child_care_homes,336300187,DUNCAN FAMILY CHILD CARE,"DUNCAN,CARIE","DUNCAN,CARIE",(951) 704-5696,Unavailable,MENIFEE,CA,92584,RIVERSIDE,10,14,LICENSED,2020-10-20,,5252025,UNAVAILABLE,"UNAVAILABLE, MENIFEE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUNCAN,CARIE",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20MENIFEE%2C%20CA
family_child_care_homes,364845799,DUNCAN & STRONG FAMILY CHILD CARE,"DUNCAN, JANIS & STRONG, SCHA'LYNN",JANIS D. & SCHA'LYNN S.,(909) 292-6492,Unavailable,RIALTO,CA,92377,SAN BERNARDINO,9,14,LICENSED,2020-03-25,,5252025,UNAVAILABLE,"UNAVAILABLE, RIALTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUNCAN, JANIS & STRONG, SCHA'LYNN",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20RIALTO%2C%20CA
family_child_care_homes,125407742,"DUNCAN, MORGAN FAMILY CHILD CARE HOME","DUNCAN, MORGAN","DUNCAN, MORGAN",(707) 599-4492,Unavailable,WILLOW CREEK,CA,95573,HUMBOLDT,13,14,LICENSED,2020-07-15,,5252025,UNAVAILABLE,"UNAVAILABLE, WILLOW CREEK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DUNCAN, MORGAN",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20WILLOW%20CREEK%2C%20CA
