facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,months_operated
family_child_care_homes,313624911,"EKSTEDT, MICHELLE",MICHELLE EKSTEDT,EKSTEDT,(408) 483-6878,Unavailable,MEADOW VISTA,CA,95722,PLACER,3,14,CLOSED,2023-06-27,2024-08-30,5252025,UNAVAILABLE,"UNAVAILABLE, MEADOW VISTA",2,DUPLICATE_ADDRESS; ,MICHELLE EKSTEDT,2023.0,2024.0,14.3
family_child_care_homes,15700050,"ELDEEB, SAHAR","ELDEEB, SAHAR","ELDEEB, SAHAR",(510) 789-6696,Unavailable,FREMONT,CA,94536,ALAMEDA,52,14,CLOSED,2020-02-14,2021-03-03,5252025,UNAVAILABLE,"UNAVAILABLE, FREMONT",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"ELDEEB, SAHAR",2020.0,2021.0,12.8
family_child_care_homes,394500888,"ELENES, DAISY","ELENES, DAISY","ELENES, DAISY",(209) 699-0181,Unavailable,MOUNTAIN HOUSE,CA,95391,SAN JOAQUIN,53,14,CLOSED,2023-07-19,2024-12-20,5252025,UNAVAILABLE,"UNAVAILABLE, MOUNTAIN HOUSE",2,DUPLICATE_ADDRESS; ,"ELENES, DAISY",2023.0,2024.0,17.3
family_child_care_homes,414004823,"ENRIGHT, RITA MAJELLA","ENRIGHT, RITA MAJELLA","ENRIGHT,RITA MAJELLA",(650) 861-2954,Unavailable,SAN MATEO,CA,94401,SAN MATEO,5,14,CLOSED,2021-08-02,2022-08-10,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"ENRIGHT, RITA MAJELLA",2021.0,2022.0,12.4
family_child_care_homes,344500957,"ESMAIL, HALLA","ESMAIL, HALLA","ESMAIL, HALLA",(408) 606-1742,Unavailable,ELK GROVE,CA,95624,SACRAMENTO,53,12,CLOSED,2023-10-19,2024-09-19,5252025,UNAVAILABLE,"UNAVAILABLE, ELK GROVE",2,DUPLICATE_ADDRESS; ,"ESMAIL, HALLA",2023.0,2024.0,11.2
family_child_care_homes,344501214,"ESMAIL, HALLA",HALLA ESMAIL,"ESMAIL, HALLA",(408) 606-1742,Unavailable,ELK GROVE,CA,95758,SACRAMENTO,53,14,CLOSED,2024-09-18,2024-10-10,5252025,UNAVAILABLE,"UNAVAILABLE, ELK GROVE",2,DUPLICATE_ADDRESS; ,HALLA ESMAIL,2024.0,2024.0,0.7
family_child_care_homes,503911171,"ESPINOZA, MELISSA FAMILY CHILD CARE","ESPINOZA, MELISSA","ESPINOZA, MELISSA",(209) 471-4778,Unavailable,RIVERBANK,CA,95367,STANISLAUS,4,14,CLOSED,2020-04-28,2022-02-09,5252025,UNAVAILABLE,"UNAVAILABLE, RIVERBANK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"ESPINOZA, MELISSA",2020.0,2022.0,21.7
family_child_care_homes,434416766,"ESQUIVEL, MARIA","ESQUIVEL, MARIA","MARIA, ESQUIVEL",(408) 665-2995,Unavailable,GILROY,CA,95020,SANTA CLARA,7,14,CLOSED,2022-03-23,2024-02-20,5252025,UNAVAILABLE,"UNAVAILABLE, GILROY",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"ESQUIVEL, MARIA",2022.0,2024.0,23.3
family_child_care_homes,376101598,"FAIZI, TOBA FAMILY CHILD CARE","FAIZI, TOBA",TOBA FAIZI,(858) 220-5511,Unavailable,EL CAJON,CA,92020,SAN DIEGO,51,14,CLOSED,2023-08-31,2024-07-22,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"FAIZI, TOBA",2023.0,2024.0,10.9
family_child_care_homes,435700339,"FAN, SITING","FAN, SITING","FAN, SITING",(650) 229-4527,Unavailable,LOS ALTOS,CA,94024,SANTA CLARA,52,14,CLOSED,2021-07-07,2023-04-30,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ALTOS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"FAN, SITING",2021.0,2023.0,22.1
family_child_care_homes,198400256,FAUNTLEROY FAMILY CHILD CARE,DIANN C. FAUNTLEROY,DIANN FAUNTLEROY,(310) 413-5827,Unavailable,LOS ANGELES,CA,90059,LOS ANGELES,54,14,CLOSED,2020-09-28,2021-12-23,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DIANN C. FAUNTLEROY,2020.0,2021.0,15.0
family_child_care_homes,376629197,"FESTO, CAROLINA & NIYUNGEKO FAMILY CHILD CARE","FESTO, CAROLINA & NIYUNGEKO",CAROLINA & NIYUNGEKO FESTO,(619) 348-4120,Unavailable,SAN DIEGO,CA,92105,SAN DIEGO,20,14,CLOSED,2021-10-04,2022-02-03,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"FESTO, CAROLINA & NIYUNGEKO",2021.0,2022.0,4.1
family_child_care_homes,543911623,"FLORES, EUGENIA FAMILY CHILD CARE","FLORES, EUGENIA","FLORES, EUGENIA",(559) 793-6777,Unavailable,POPLAR,CA,93258,TULARE,57,14,CLOSED,2022-03-01,2023-04-11,5252025,UNAVAILABLE,"UNAVAILABLE, POPLAR",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"FLORES, EUGENIA",2022.0,2023.0,13.5
family_child_care_homes,344500421,"FLUTY, BRENDA","FLUTY, BRENDA","FLUTY, BRENDA",(209) 327-8742,Unavailable,GALT,CA,95632,SACRAMENTO,53,14,CLOSED,2021-06-18,2023-04-24,5252025,UNAVAILABLE,"UNAVAILABLE, GALT",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"FLUTY, BRENDA",2021.0,2023.0,22.5
family_child_care_homes,197700554,FRANCISCO FAMILY CHILD CARE,LORIENA FRANCISCO,LORIENA FRANCISCO,(661) 579-5009,Unavailable,LANCASTER,CA,93536,LOS ANGELES,12,14,CLOSED,2022-08-26,2024-08-12,5252025,UNAVAILABLE,"UNAVAILABLE, LANCASTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,LORIENA FRANCISCO,2022.0,2024.0,23.9
family_child_care_homes,343623727,"FRY, DEONNA",DEONNA FRY,"FRY, DEONNA",(707) 720-5173,Unavailable,ORANGEVALE,CA,95662,SACRAMENTO,3,14,CLOSED,2020-11-30,2022-09-09,5252025,UNAVAILABLE,"UNAVAILABLE, ORANGEVALE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DEONNA FRY,2020.0,2022.0,21.6
family_child_care_homes,334845978,GARCIA FAMILY CHILD CARE,"GARCIA,MICAELA","GARCIA,MICAELA",(714) 362-1512,Unavailable,CORONA,CA,92883,RIVERSIDE,9,14,CLOSED,2021-03-29,2022-07-27,5252025,UNAVAILABLE,"UNAVAILABLE, CORONA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GARCIA,MICAELA",2021.0,2022.0,16.2
family_child_care_homes,197700816,GARCIA FAMILY CHILD CARE,ALYSSA GARCIA,ALYSSA GARCIA,(661) 941-7855,Unavailable,PALMDALE,CA,93550,LOS ANGELES,12,14,CLOSED,2024-05-03,2025-03-13,5252025,UNAVAILABLE,"UNAVAILABLE, PALMDALE",2,DUPLICATE_ADDRESS; ,ALYSSA GARCIA,2024.0,2025.0,10.5
family_child_care_homes,426217051,GARCIA FCC AKA ITS A FUN DAY CHILD CARE,ANGELICA GARCIA,"GARCIA, ANGELICA",(805) 478-0822,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,CLOSED,2024-06-28,2025-04-30,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,ANGELICA GARCIA,2024.0,2025.0,10.2
family_child_care_homes,426216456,GARCIA FCCH AKA IT'S A FUN DAY CHILD CARE,ANGELICA GARCIA,ANGELICA GARCIA,(805) 478-0822,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,CLOSED,2023-02-22,2024-06-28,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,ANGELICA GARCIA,2023.0,2024.0,16.4
family_child_care_homes,543911866,"GARCIA, LYDIA FAMILY CHILD CARE","GARCIA, LYDIA","GARCIA, LYDIA",(559) 805-4704,Unavailable,VISALIA,CA,93291,TULARE,57,14,CLOSED,2022-05-31,2023-11-07,5252025,UNAVAILABLE,"UNAVAILABLE, VISALIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GARCIA, LYDIA",2022.0,2023.0,17.5
family_child_care_homes,543911350,"GARCIA, LYDIA FAMILY CHILD CARE","GARCIA, LYDIA","GARCIA, LYDIA",(559) 805-4704,Unavailable,VISALIA,CA,93292,TULARE,57,14,CLOSED,2020-10-02,2022-05-31,5252025,UNAVAILABLE,"UNAVAILABLE, VISALIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GARCIA, LYDIA",2020.0,2022.0,20.2
family_child_care_homes,197495152,GARKAVENKO FAMILY CHILD CARE,ANNA GARKAVENKO,ANNA GARKAVENKO,(818) 946-4983,Unavailable,WEST HILLS,CA,91307,LOS ANGELES,58,14,CLOSED,2022-10-07,2024-06-10,5252025,UNAVAILABLE,"UNAVAILABLE, WEST HILLS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ANNA GARKAVENKO,2022.0,2024.0,20.4
family_child_care_homes,376629616,"GASTELUM, LAURA FAMILY CHILD CARE","GASTELUM, LAURA",LAURA GASTELUM,(619) 862-9166,Unavailable,SAN DIEGO,CA,92154,SAN DIEGO,20,14,CLOSED,2023-04-19,2023-11-13,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"GASTELUM, LAURA",2023.0,2023.0,6.9
family_child_care_homes,376100342,"GIBBS, JASMINE FAMILY CHILD CARE","GIBBS, JASMINE",JASMINE GIBBS,(808) 640-4906,Unavailable,SAN DIEGO,CA,92124,SAN DIEGO,51,14,CLOSED,2020-03-03,2021-05-24,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GIBBS, JASMINE",2020.0,2021.0,14.9
family_child_care_homes,198400351,GILES FAMILY CHILD CARE,CHARLOTTE GILES,"GILES, CHARLOTTE",(562) 832-1911,Unavailable,LAKEWOOD,CA,90712,LOS ANGELES,54,14,CLOSED,2020-12-16,2022-06-01,5252025,UNAVAILABLE,"UNAVAILABLE, LAKEWOOD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,CHARLOTTE GILES,2020.0,2022.0,17.7
family_child_care_homes,394500568,"GIRI, NIRMALA",NIRMALA GIRI,"GIRI, NIRMALA",(317) 480-3184,Unavailable,LATHROP,CA,95330,SAN JOAQUIN,53,14,CLOSED,2022-04-26,2024-03-08,5252025,UNAVAILABLE,"UNAVAILABLE, LATHROP",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,NIRMALA GIRI,2022.0,2024.0,22.7
family_child_care_homes,426216679,GONZALES FCC AKA LOVEOSAURUS FAMILY CHILD CARE,JESSICA GONZALES,JESSICA GONZALES,(805) 264-2989,Unavailable,SANTA MARIA,CA,93454,SANTA BARBARA,17,12,CLOSED,2023-08-28,2025-01-16,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,JESSICA GONZALES,2023.0,2025.0,16.9
family_child_care_homes,376100817,"GONZALES, ARCELY & REYCASA, MONIQUE FCC","GONZALES, ARCELY & REYCASA, MONIQUE",ARCELY G. & MONIQUE R.,(619) 793-7337,Unavailable,SAN DIEGO,CA,92126,SAN DIEGO,51,14,CLOSED,2021-08-20,2022-12-22,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GONZALES, ARCELY & REYCASA, MONIQUE",2021.0,2022.0,16.3
family_child_care_homes,313624564,"GONZALES, YVETTE",YVETTE GONZALES,"GONZALES, YVETTE",(916) 622-1826,Unavailable,ROSEVILLE,CA,95747,PLACER,3,14,CLOSED,2022-10-28,2024-07-15,5252025,UNAVAILABLE,"UNAVAILABLE, ROSEVILLE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,YVETTE GONZALES,2022.0,2024.0,20.9
family_child_care_homes,243911911,"GONZALEZ, EMILCE NATALIA FAMILY CHILD CARE","GONZALEZ, EMILCE NATALIA","GONZALEZ, EMILCE NATALIA",(408) 858-7356,Unavailable,LOS BANOS,CA,93635,MERCED,4,14,CLOSED,2022-08-26,2023-08-24,5252025,UNAVAILABLE,"UNAVAILABLE, LOS BANOS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GONZALEZ, EMILCE NATALIA",2022.0,2023.0,12.1
family_child_care_homes,334845997,GUERRERO LOPEZ/RUELAS FAMILY CHILD CARE,"GUERRERO LOPEZ,ALEJANDRA/GUERRERO RUELAS,RICARDO","GUERRERO LOPEZ,ALEJANDRA/G",(760) 905-0216,Unavailable,CATHEDRAL CITY,CA,92234,RIVERSIDE,9,14,CLOSED,2021-02-25,2022-05-24,5252025,UNAVAILABLE,"UNAVAILABLE, CATHEDRAL CITY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GUERRERO LOPEZ,ALEJANDRA/GUERRERO RUELAS,RICARDO",2021.0,2022.0,15.1
family_child_care_homes,376101678,"GUTIERREZ, DANIELLE FAMILY CHILD CARE","GUTIERREZ, DANIELLE",DANIELLE GUTIERREZ,(619) 504-9958,Unavailable,SAN DIEGO,CA,92120,SAN DIEGO,51,12,CLOSED,2023-10-13,2024-11-15,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"GUTIERREZ, DANIELLE",2023.0,2024.0,13.3
family_child_care_homes,455407805,"HAGERMAN, JAMIELYN FAMILY CHILD CARE HOME","HAGERMAN, JAMIELYN","HAGERMAN, JAMIELYN",(530) 515-5280,Unavailable,REDDING,CA,96003,SHASTA,13,14,CLOSED,2020-09-22,2021-10-04,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HAGERMAN, JAMIELYN",2020.0,2021.0,12.6
family_child_care_homes,376100351,"HAMDARD, MAMOONA FAMILY CHILD CARE","HAMDARD, MAMOONA",MAMOONA HAMDARD,(619) 558-7616,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,CLOSED,2020-02-19,2021-08-19,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HAMDARD, MAMOONA",2020.0,2021.0,18.2
family_child_care_homes,197494958,HAMPTON FAMILY CHILD CARE,DEANNA HAMPTON,DEANNA HAMPTON,(323) 403-2099,Unavailable,LOS ANGELES,CA,90008,LOS ANGELES,58,14,CLOSED,2022-03-09,2023-06-09,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DEANNA HAMPTON,2022.0,2023.0,15.2
family_child_care_homes,197495134,HARASIS FAMILY CHILD CARE,RAZIA HARASIS,RAZIA HARASIS,(818) 612-8839,Unavailable,WEST HILLS,CA,91304,LOS ANGELES,58,14,CLOSED,2023-01-05,2023-05-17,5252025,UNAVAILABLE,"UNAVAILABLE, WEST HILLS",2,DUPLICATE_ADDRESS; ,RAZIA HARASIS,2023.0,2023.0,4.4
family_child_care_homes,195700122,HARASIS FAMILY CHILDCARE,RAZIA HARASIS,RAZIA HARASIS,(818) 612-8839,Unavailable,WEST HILLS,CA,91304,LOS ANGELES,58,14,CLOSED,2023-05-17,2025-04-18,5252025,UNAVAILABLE,"UNAVAILABLE, WEST HILLS",2,DUPLICATE_ADDRESS; ,RAZIA HARASIS,2023.0,2025.0,23.4
family_child_care_homes,435700338,"HARTMANN, MELANIE","HARTMANN, MELANIE","HARTMANN, MELANIE",(646) 667-7005,Unavailable,MOUNTAIN VIEW,CA,94040,SANTA CLARA,52,14,CLOSED,2021-07-23,2022-08-05,5252025,UNAVAILABLE,"UNAVAILABLE, MOUNTAIN VIEW",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HARTMANN, MELANIE",2021.0,2022.0,12.6
family_child_care_homes,343625158,"HASHEMI, ZAKERA & HASSANY, WALI","HASHEMI, ZAKERA & HASSANY, WALI","HASHEMI, ZAKERA & HASSANY,",(916) 514-3129,Unavailable,SACRAMENTO,CA,95825,SACRAMENTO,3,14,CLOSED,2023-08-18,2024-10-21,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"HASHEMI, ZAKERA & HASSANY, WALI",2023.0,2024.0,14.3
family_child_care_homes,543911639,"HAYNES, JILL FAMILY CHILD CARE","HAYNES, JILL","HAYNES, JILL",(559) 429-4112,Unavailable,LINDSAY,CA,93247,TULARE,57,14,CLOSED,2021-11-02,2023-08-04,5252025,UNAVAILABLE,"UNAVAILABLE, LINDSAY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HAYNES, JILL",2021.0,2023.0,21.3
family_child_care_homes,394500235,"HELLER-RAMIREZ, KITTY","HELLER-RAMIREZ, KITTY","HELLER-RAMIREZ, KITTY",(209) 518-1320,Unavailable,MANTECA,CA,95336,SAN JOAQUIN,53,14,CLOSED,2020-05-18,2021-05-11,5252025,UNAVAILABLE,"UNAVAILABLE, MANTECA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HELLER-RAMIREZ, KITTY",2020.0,2021.0,11.9
family_child_care_homes,566216114,HENRY FAMILY CHILD CARE,"HENRY, CANDICE MARIE",CANDICE M HENRY,(805) 660-3044,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,14,CLOSED,2021-04-29,2023-02-01,5252025,UNAVAILABLE,"UNAVAILABLE, NEWBURY PARK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HENRY, CANDICE MARIE",2021.0,2023.0,21.4
family_child_care_homes,376101126,"HERATH, SAMADHI FAMILY CHILD CARE","HERATH, SAMADHI",SAMADHI HERATH,(619) 302-9698,Unavailable,SAN DIEGO,CA,92120,SAN DIEGO,51,14,CLOSED,2022-06-21,2023-10-24,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HERATH, SAMADHI",2022.0,2023.0,16.3
family_child_care_homes,325408154,"HERMO, KRISTEN FAMILY CHILD CARE HOME","HERMO, KRISTEN","HERMO, KRISTEN",(530) 375-0151,Unavailable,CHESTER,CA,96020,PLUMAS,13,14,CLOSED,2022-07-13,2023-09-20,5252025,UNAVAILABLE,"UNAVAILABLE, CHESTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HERMO, KRISTEN",2022.0,2023.0,14.5
family_child_care_homes,406216951,HERNANDEZ-MEDINA FCC AKA LITTLE BLESSING DAYCARE,MAYRA HERNANDEZ-MEDINA,"HERNANDEZ-MEDINA, MAYRA",(831) 710-7489,Unavailable,ATASCADERO,CA,93422,SAN LUIS OBISPO,17,14,CLOSED,2024-05-06,2025-04-11,5252025,UNAVAILABLE,"UNAVAILABLE, ATASCADERO",2,DUPLICATE_ADDRESS; ,MAYRA HERNANDEZ-MEDINA,2024.0,2025.0,11.3
family_child_care_homes,364846492,HERNANDEZ FAMILY CHILD CARE,"HERNANDEZ, SARAHY","HERNANDEZ, SARAHY",(909) 490-1081,Unavailable,UPLAND,CA,91786,SAN BERNARDINO,9,14,CLOSED,2024-03-13,2025-02-18,5252025,UNAVAILABLE,"UNAVAILABLE, UPLAND",2,DUPLICATE_ADDRESS; ,"HERNANDEZ, SARAHY",2024.0,2025.0,11.4
family_child_care_homes,336300748,HERNANDEZ FAMILY CHILD CARE,"HERNANDEZ, MARTHA","HERNANDEZ, MARTHA",(760) 396-6736,Unavailable,COACHELLA,CA,92236,RIVERSIDE,10,14,CLOSED,2023-04-29,2025-02-14,5252025,UNAVAILABLE,"UNAVAILABLE, COACHELLA",2,DUPLICATE_ADDRESS; ,"HERNANDEZ, MARTHA",2023.0,2025.0,21.9
family_child_care_homes,198020584,HERNANDEZ GUZMAN FAMILY CHILD CARE,BESSIE HERNANDEZ GUZMAN,BESSIE HERNANDEZ GUZMAN,(818) 462-1664,Unavailable,WEST COVINA,CA,91790,LOS ANGELES,33,14,CLOSED,2020-09-01,2022-05-27,5252025,UNAVAILABLE,"UNAVAILABLE, WEST COVINA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,BESSIE HERNANDEZ GUZMAN,2020.0,2022.0,21.1
family_child_care_homes,343624759,"HERNANDEZ, ANNABEL","HERNANDEZ, ANNABEL","HERNANDEZ, ANNABEL",(408) 759-0414,Unavailable,SACRAMENTO,CA,95821,SACRAMENTO,3,14,CLOSED,2023-03-02,2024-05-24,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"HERNANDEZ, ANNABEL",2023.0,2024.0,15.0
family_child_care_homes,153911406,"HERNANDEZ, MIRIAN FAMILY CHILD CARE","HERNANDEZ, MIRIAN","HERNANDEZ, MIRIAN",(661) 229-6808,Unavailable,DELANO,CA,93215,KERN,57,14,CLOSED,2020-12-03,2022-09-26,5252025,UNAVAILABLE,"UNAVAILABLE, DELANO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HERNANDEZ, MIRIAN",2020.0,2022.0,22.1
family_child_care_homes,444416692,"HERRERA, CYNTHIA","HERRERA, CYNTHIA",CYNTHIA HERRERA,(831) 535-2742,Unavailable,WATSONVILLE,CA,95076,SANTA CRUZ,7,14,CLOSED,2020-11-04,2021-01-31,5252025,UNAVAILABLE,"UNAVAILABLE, WATSONVILLE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HERRERA, CYNTHIA",2020.0,2021.0,2.9
family_child_care_homes,566216801,HOLLANDER FAMILY CHILD CARE,"HOLLANDER, LAURA",LAURA HOLLANDER,(805) 259-6334,Unavailable,PORT HUENEME,CA,93041,VENTURA,17,14,CLOSED,2023-11-21,2024-12-05,5252025,UNAVAILABLE,"UNAVAILABLE, PORT HUENEME",2,DUPLICATE_ADDRESS; ,"HOLLANDER, LAURA",2023.0,2024.0,12.7
family_child_care_homes,197700311,HOUSTON FAMILY CHILD CARE,"HOUSTON, SANDRA","HOUSTON, SANDRA",(602) 758-7485,Unavailable,VALENCIA,CA,91354,LOS ANGELES,12,14,CLOSED,2020-02-05,2020-08-31,5252025,UNAVAILABLE,"UNAVAILABLE, VALENCIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HOUSTON, SANDRA",2020.0,2020.0,6.9
family_child_care_homes,73409050,"HOWELL, MARLENE","HOWELL, MARLENE",MARLENE HOWELL,(925) 679-0566,Unavailable,OAKLEY,CA,94561,CONTRA COSTA,2,14,CLOSED,2020-05-29,2021-06-09,5252025,UNAVAILABLE,"UNAVAILABLE, OAKLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HOWELL, MARLENE",2020.0,2021.0,12.5
family_child_care_homes,344500216,"HUANG, CUILING","HUANG, CUILING","HUANG, CUILING",(510) 417-6591,Unavailable,ELK GROVE,CA,95757,SACRAMENTO,53,14,CLOSED,2020-09-23,2021-02-04,5252025,UNAVAILABLE,"UNAVAILABLE, ELK GROVE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HUANG, CUILING",2020.0,2021.0,4.5
family_child_care_homes,493010117,"HULTQUIST, ANJA FCCH","HULTQUIST, ANJA","HULTQUIST, ANJA",(707) 890-0336,Unavailable,PETALUMA,CA,94952,SONOMA,1,14,CLOSED,2021-09-28,2022-11-07,5252025,UNAVAILABLE,"UNAVAILABLE, PETALUMA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HULTQUIST, ANJA",2021.0,2022.0,13.5
family_child_care_homes,414005006,"HUNG, HUI LIN","HUNG, HUI LIN","HUNG, HUI LIN",(650) 208-1063,Unavailable,SAN MATEO,CA,94403,SAN MATEO,5,14,CLOSED,2023-04-28,2024-04-29,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",2,DUPLICATE_ADDRESS; ,"HUNG, HUI LIN",2023.0,2024.0,12.2
family_child_care_homes,414004801,"HUNG, HUI LIN","HUNG, HUI LIN","HUNG, HUI LIN",(650) 208-1063,Unavailable,SAN MATEO,CA,94403,SAN MATEO,5,14,CLOSED,2021-06-24,2023-04-28,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HUNG, HUI LIN",2021.0,2023.0,22.4
family_child_care_homes,406216133,HUNT FCC AKA JACQUI AND JACKIE DAYCARE,"HUNT, JACQUELINE",JACQUELINE HUNT,(917) 330-6075,Unavailable,TEMPLETON,CA,93465,SAN LUIS OBISPO,17,14,CLOSED,2021-08-20,2023-07-27,5252025,UNAVAILABLE,"UNAVAILABLE, TEMPLETON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"HUNT, JACQUELINE",2021.0,2023.0,23.5
family_child_care_homes,157700047,JAIME FAMILY CHILD CARE,AYDE JAIME,AYDE JAIME,(661) 436-9414,Unavailable,ARVIN,CA,93203,KERN,12,14,CLOSED,2021-03-24,2022-10-03,5252025,UNAVAILABLE,"UNAVAILABLE, ARVIN",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,AYDE JAIME,2021.0,2022.0,18.6
family_child_care_homes,304314256,"JAIMES, BENITA","JAIMES, BENITA","JAIMES, BENITA",(949) 813-9357,Unavailable,LAGUNA HILLS,CA,92653,ORANGE,6,14,CLOSED,2023-10-24,2024-08-06,5252025,UNAVAILABLE,"UNAVAILABLE, LAGUNA HILLS",2,DUPLICATE_ADDRESS; ,"JAIMES, BENITA",2023.0,2024.0,9.6
family_child_care_homes,376629455,"JEAN BAPTISTE, FURAINNE FAMILY CHILD CARE","JEAN BAPTISTE, FURAINNE","FURAINNE, JEAN BAPTISTE",(619) 944-2471,Unavailable,SPRING VALEY,CA,91977,SAN DIEGO,20,14,CLOSED,2022-12-07,2024-01-18,5252025,UNAVAILABLE,"UNAVAILABLE, SPRING VALEY",1,COVID_ERA_LICENSE; ,"JEAN BAPTISTE, FURAINNE",2022.0,2024.0,13.6
family_child_care_homes,455407740,"JENKINS-HEDRICK, TINA FAMILY CHILD CARE HOME","JENKINS-HEDRICK, TINA","JENKINS-HEDRICK, TINA",(530) 605-4335,Unavailable,REDDING,CA,96002,SHASTA,13,14,CLOSED,2020-04-17,2021-06-17,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"JENKINS-HEDRICK, TINA",2020.0,2021.0,14.2
