facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized
child_care_centers,364842903,HEARTWOOD CHILD DEVELOPMENT CENTER,"HEARTWOOD CHILD DEVELOPMENT CENTER, LLC","TOPETE, FANNY",(909) 626-0955,4883 KINGSLEY STREET,MONTCLAIR,CA,91763,SAN BERNARDINO,9,8,LICENSED,2/9/2015,,5252025,4883 KINGSLEY STREET,"4883 KINGSLEY STREET, MONTCLAIR",2,DUPLICATE_ADDRESS; ,"HEARTWOOD CHILD DEVELOPMENT CENTER, LLC"
child_care_centers,455401999,HEATHER RIDGE INFANT CENTER,"HEATHER RIDGE CHILD CARE CENTER, INC.","WALWORTH, KRISTEN",(530) 241-7226,820 SAINT MARKS ST.,REDDING,CA,96003,SHASTA,13,12,LICENSED,3/16/1999,,5252025,820 SAINT MARKS ST,"820 SAINT MARKS ST, REDDING",2,DUPLICATE_ADDRESS; ,"HEATHER RIDGE CHILD CARE CENTER, INC."
child_care_centers,364841797,HEAVENLY CARE,"HEAVENLY CARE, INC.","PINEDA, GERALDINE",(909) 930-1909,1030A E RIVERSIDE DRIVE,ONTARIO,CA,91761,SAN BERNARDINO,9,24,LICENSED,1/4/2013,,5252025,1030A E RIVERSIDE DRIVE,"1030A E RIVERSIDE DRIVE, ONTARIO",2,DUPLICATE_ADDRESS; ,"HEAVENLY CARE, INC."
child_care_centers,304371107,HEBREW ACADEMY,ACADEMY YOUTH SERVICE ORGANIZATION,"PERELMUTER, CHANA",(714) 863-0757,14401 WILLOW LANE,HUNTINGTON BEACH,CA,92647,ORANGE,6,23,LICENSED,8/3/2016,,5252025,14401 WILLOW LANE,"14401 WILLOW LANE, HUNTINGTON BEACH",2,DUPLICATE_ADDRESS; ,ACADEMY YOUTH SERVICE ORGANIZATION
child_care_centers,191595276,HEIGHTS CHRISTIAN INFANT CENTER,HEIGHTS CHRISTIAN SCHOOLS,ANGELA ESSLINGER,(562) 694-6733,1225 N. HACIENDA ROAD,LA HABRA HEIGHTS,CA,90631,LOS ANGELES,6,54,LICENSED,8/23/1990,,5252025,1225 N HACIENDA ROAD,"1225 N HACIENDA ROAD, LA HABRA HEIGHTS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,HEIGHTS CHRISTIAN SCHOOLS
child_care_centers,304270611,HEIGHTS CHRISTIAN SCHOOLS- BREA INFANT CENTER,HEIGHTS CHRISTIAN SCHOOLS,"NICODEMUS, NICOLE",(714) 990-8780,200 S ASSOCIATED RD,BREA,CA,92821,ORANGE,6,15,LICENSED,9/28/1999,,5252025,200 S ASSOCIATED RD,"200 S ASSOCIATED RD, BREA",1,HIGH_VOLUME_LICENSEE; ,HEIGHTS CHRISTIAN SCHOOLS
child_care_centers,380506509,HELEN HAWK CHILDREN'S CTR-COMPASS FAM SRVS INFANT,COMPASS FAMILY SERVICES,"PERLA, ELIZABETH",(415) 863-0681,111 PAGE STREET,SAN FRANCISCO,CA,94102,SAN FRANCISCO,5,8,CLOSED,1/31/1995,8/13/2024,5252025,111 PAGE STREET,"111 PAGE STREET, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,COMPASS FAMILY SERVICES
child_care_centers,157750008,HERITAGE MONTESSORI SCHOOL,DENISE CAMPOS,DENISE CAMPOS,(562) 298-7801,1435 N. DOWNS STREET,RIDGECREST,CA,93555,KERN,12,24,LICENSED,2/21/2023,,5252025,1435 N DOWNS STREET,"1435 N DOWNS STREET, RIDGECREST",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,DENISE CAMPOS
child_care_centers,157750005,HERITAGE MONTESSORI SCHOOL,DENISE CAMPOS,DENISE CAMPOS,(760) 446-7459,1435 N DOWNS STREET,RIDGECREST,CA,93555,KERN,12,30,CLOSED,,9/7/2022,5252025,1435 N DOWNS STREET,"1435 N DOWNS STREET, RIDGECREST",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,DENISE CAMPOS
child_care_centers,414002820,HIGHLANDS RECREATION DIST. (INFANT),HIGHLANDS RECREATION DISTRICT,JULIE FERNANDEZ,(650) 341-4251,1851 LEXINGTON AVENUE,SAN MATEO,CA,94402,SAN MATEO,5,8,LICENSED,12/21/2011,,5252025,1851 LEXINGTON AVENUE,"1851 LEXINGTON AVENUE, SAN MATEO",2,DUPLICATE_ADDRESS; ,HIGHLANDS RECREATION DISTRICT
child_care_centers,376701114,HILL TOTS COMMUNITY PRESCHOOL INFANTS,"HILLTOP PENTECOSTAL TABERNACLE OF CHULA VISTA, CA",PERLA ZAZUETA,(619) 422-4193,346 L STREET,CHULA VISTA,CA,91911,SAN DIEGO,20,12,LICENSED,4/20/2015,4/1/2025,5252025,346 L STREET,"346 L STREET, CHULA VISTA",2,DUPLICATE_ADDRESS; ,"HILLTOP PENTECOSTAL TABERNACLE OF CHULA VISTA, CA"
child_care_centers,304371207,HILLCREST COUNTRY DAY SCHOOL,HILLCREST CONGREGATIONAL CHURCH,"VANDER WENDE, LINDA",(562) 533-2354,2000 WEST ROAD,LA HABRA HEIGHTS,CA,90631,ORANGE,6,20,LICENSED,12/28/2018,,5252025,2000 WEST ROAD,"2000 WEST ROAD, LA HABRA HEIGHTS",2,DUPLICATE_ADDRESS; ,HILLCREST CONGREGATIONAL CHURCH
child_care_centers,304371122,HILLSBOROUGH PRIVATE SCHOOL,R.G. BLANCHARD INC.,"MERCADO, CARRIE",(714) 998-6031,191 OLD SPRINGS ROAD,ANAHEIM,CA,92808,ORANGE,6,33,LICENSED,9/1/2016,2/25/2025,5252025,191 OLD SPRINGS ROAD,"191 OLD SPRINGS ROAD, ANAHEIM",2,DUPLICATE_ADDRESS; ,R.G. BLANCHARD INC.
child_care_centers,243810234,HILMAR CHRISTIAN CHILDREN'S CENTER-INFANT PROGRAM,HILMAR COVENANT CHURCH,FABIOLA REYNOSO,(209) 632-2273,20056 AMERICAN AVE,HILMAR,CA,95324,MERCED,4,20,LICENSED,8/30/2023,,5252025,20056 AMERICAN AVE,"20056 AMERICAN AVE, HILMAR",0,,HILMAR COVENANT CHURCH
child_care_centers,354416102,"HOLLISTER CHILD DEVELOPMENT CENTER, LLC","HOLLISTER CHILD DEVELOPMENT CENTER, LLC","ALMA MAY BAYANI, PSYD",(831) 635-9284,331 GATEWAY DRIVE,HOLLISTER,CA,95023,SAN BENITO,7,20,LICENSED,3/12/2019,,5252025,331 GATEWAY DRIVE,"331 GATEWAY DRIVE, HOLLISTER",2,DUPLICATE_ADDRESS; ,"HOLLISTER CHILD DEVELOPMENT CENTER, LLC"
child_care_centers,376700820,HONEY BEAR PRESCHOOL & CHILDCARE CENTER - INFANT,"HONEY BEAR CHILDCARE, INC.",REBECA GARCIA,(619) 224-4733,4426 MENTONE STREET,SAN DIEGO,CA,92107,SAN DIEGO,20,53,CLOSED,6/1/2011,3/15/2023,5252025,4426 MENTONE STREET,"4426 MENTONE STREET, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"HONEY BEAR CHILDCARE, INC."
child_care_centers,197750113,"HONEY BEES LEARNING ACADEMY, THE",GWENDOLYN R./REGINA A.,GWENDOLYN R/REGINA A,(661) 522-3527,2042 WEST AVENUE J,LANCASTER,CA,93536,LOS ANGELES,12,10,CLOSED,,10/1/2021,5252025,2042 WEST AVENUE J,"2042 WEST AVENUE J, LANCASTER",2,DUPLICATE_ADDRESS; ,GWENDOLYN R./REGINA A.
child_care_centers,197494724,HONEYBEE BILINGUAL CHILDREN'S CENTER,SANDRA VALENZUELA,PATRICIA SANCHEZ,(310) 363-5919,11203 S. WESTERN AVENUE,LOS ANGELES,CA,90047,LOS ANGELES,30,9,LICENSED,3/11/2021,,5252025,11203 S WESTERN AVENUE,"11203 S WESTERN AVENUE, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SANDRA VALENZUELA
child_care_centers,197495002,HONEYBEE BILINGUAL PRESCHOOL,SANDRA VALENZUELA,SANDRA VALENZUELA,(310) 750-5168,4042-46 W SLAUSON AVENUE,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,5/10/2022,,5252025,4042-46 W SLAUSON AVENUE,"4042-46 W SLAUSON AVENUE, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SANDRA VALENZUELA
child_care_centers,426215710,"HOPE 4 KIDS EARLY LEARNING CENTERS, CATHEDRAL OAKS","MISSIONARY CHURCH OF SANTA BARBARA, INC.",TANIA PACHECO,(805) 682-2300,5070 CATHEDRAL OAKS ROAD,SANTA BARBARA,CA,93111,SANTA BARBARA,17,33,LICENSED,2/4/2019,,5252025,5070 CATHEDRAL OAKS ROAD,"5070 CATHEDRAL OAKS ROAD, SANTA BARBARA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"MISSIONARY CHURCH OF SANTA BARBARA, INC."
child_care_centers,426213169,"HOPE 4 KIDS EARLY LEARNING CENTERS, LA CUMBRE","MISSIONARY CHURCH OF SANTA BARBARA, INC.",TANIA PACHECO,(805) 682-2300,560 N. LA CUMBRE RD.,SANTA BARBARA,CA,93110,SANTA BARBARA,17,25,LICENSED,12/30/2009,,5252025,560 N LA CUMBRE RD,"560 N LA CUMBRE RD, SANTA BARBARA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"MISSIONARY CHURCH OF SANTA BARBARA, INC."
child_care_centers,198020720,HOPE STREET FRIENDS,KINDERCARE EDUCATION AT WORK LLC,ANA MARTINEZ,(503) 872-1300,330 S. HOPE ST STE# 3-010,LOS ANGELES,CA,90071,LOS ANGELES,33,22,LICENSED,5/4/2021,,5252025,330 S HOPE ST STE# 3-010,"330 S HOPE ST STE# 3-010, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KINDERCARE EDUCATION AT WORK LLC
child_care_centers,198015393,HOPE STREET FRIENDS,"BRIGHT HORIZONS CHILDREN'S CENTERS, INC.",LIZBETH RUIZ-TORRES,(213) 787-2006,"330 S. HOPE STREET, STE.#3-010",LOS ANGELES,CA,90071,LOS ANGELES,33,24,CLOSED,12/21/2009,5/4/2021,5252025,330 S HOPE STREET STE#3-010,"330 S HOPE STREET STE#3-010, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"BRIGHT HORIZONS CHILDREN'S CENTERS, INC."
child_care_centers,191228418,HORACE MANN/INFANTS,BURBANK UNIFIED SCHOOL DISTRICT,PERLA LEVYAS,(818) 558-5540,3401 SCOTT ROAD,BURBANK,CA,91504,LOS ANGELES,58,45,CLOSED,1/17/1992,8/1/2021,5252025,3401 SCOTT ROAD,"3401 SCOTT ROAD, BURBANK",2,DUPLICATE_ADDRESS; ,BURBANK UNIFIED SCHOOL DISTRICT
child_care_centers,434417104,HUGHES EARLY LEARNING PROGRAM,SANTA CLARA UNIFIED SCHOOL DISTRICT,JENNIFER TA,(408) 423-1516,4949 CALLE DE ESCUELA # 27,SANTA CLARA,CA,95054,SANTA CLARA,7,12,LICENSED,6/15/2023,,5252025,4949 CALLE DE ESCUELA # 27,"4949 CALLE DE ESCUELA # 27, SANTA CLARA",1,HIGH_VOLUME_LICENSEE; ,SANTA CLARA UNIFIED SCHOOL DISTRICT
child_care_centers,573615111,HUTCHISON CHILD DEVELOPMENT CENTER,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,"BECKSTROM, MICHELE",(530) 752-7676,1055 EXTENSION CENTER DRIVE,DAVIS,CA,95616,YOLO,53,36,LICENSED,5/2/2008,,5252025,1055 EXTENSION CENTER DRIVE,"1055 EXTENSION CENTER DRIVE, DAVIS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,444400150,H.A. HYDE INFANT MIGRANT & SEASONAL HEAD START.,PAJARO VALLEY UNIFIED SCHOOL DISTRICT,ANGELICA RENTERIA,(831) 761-6179,125 ALTA VISTA AVE.,WATSONVILLE,CA,95076,SANTA CRUZ,7,16,LICENSED,7/7/1995,,5252025,125 ALTA VISTA AVE,"125 ALTA VISTA AVE, WATSONVILLE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,PAJARO VALLEY UNIFIED SCHOOL DISTRICT
child_care_centers,414001616,"IHSD, INC-BADEN INFANT CENTER","INSTITUTE FOR HUMAN & SOCIAL DEVELOPMENT, INC, THE",LYN VALENCIA,(650) 737-5748,825 SOUTHWOOD DRIVE,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,5,9,LICENSED,10/27/2003,,5252025,825 SOUTHWOOD DRIVE,"825 SOUTHWOOD DRIVE, SOUTH SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"INSTITUTE FOR HUMAN & SOCIAL DEVELOPMENT, INC, THE"
child_care_centers,414000987,"IHSD, INC-MOONRIDGE INFANT CENTER","INSTITUTE FOR HUMAN & SOCIAL DEVELOPMENT, INC, THE",MARIA ARCELIA RUIZ,(650) 712-9684,2001 MIRAMONTES POINT ROAD,HALF MOON BAY,CA,94019,SAN MATEO,5,9,LICENSED,7/20/2000,,5252025,2001 MIRAMONTES POINT ROAD,"2001 MIRAMONTES POINT ROAD, HALF MOON BAY",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"INSTITUTE FOR HUMAN & SOCIAL DEVELOPMENT, INC, THE"
child_care_centers,103810009,"IMAGINARIUM LEARNING CENTER, THE",THREE CUGINI LLC,"JOHNSON, STEPHANIE/SHAWNA",(714) 797-7763,1570 MARION ST,KINGSBURG,CA,93631,FRESNO,57,8,LICENSED,9/14/2017,,5252025,1570 MARION ST,"1570 MARION ST, KINGSBURG",2,DUPLICATE_ADDRESS; ,THREE CUGINI LLC
child_care_centers,364830517,IMMANUEL DAY SCHOOL,IMMANUEL BAPTIST CHURCH,MICHELLE MARTINEZ,(909) 862-6641,28355 E. BASELINE,HIGHLAND,CA,92346,SAN BERNARDINO,9,22,LICENSED,7/21/2009,,5252025,28355 E BASELINE,"28355 E BASELINE, HIGHLAND",0,,IMMANUEL BAPTIST CHURCH
child_care_centers,197493551,IN GOOD HANDS LEARNING CENTER- INFANTS,"WILLIS, JAMESETTA","WILLIS, JAMESETTA",(310) 629-7460,615 N. WILMINGTON AVENUE,COMPTON,CA,90220,LOS ANGELES,54,9,LICENSED,5/23/2018,,5252025,615 N WILMINGTON AVENUE,"615 N WILMINGTON AVENUE, COMPTON",2,DUPLICATE_ADDRESS; ,"WILLIS, JAMESETTA"
child_care_centers,198021057,INFANT CENTER,USC ARCADIA HOSPITAL,GWEN Y. BLACKMON,(626) 574-3524,300 W. HUNTINGTON DRIVE,ARCADIA,CA,91006,LOS ANGELES,33,55,CLOSED,,9/1/2022,5252025,300 W HUNTINGTON DRIVE,"300 W HUNTINGTON DRIVE, ARCADIA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,USC ARCADIA HOSPITAL
child_care_centers,343623191,INSPIRING BEGINNINGS CHILDCARE CENTER,"DAVIS, JOSETTE","DAVIS, JOSETTE",(916) 614-9334,924 SAN JUAN ROAD,SACRAMENTO,CA,95834,SACRAMENTO,3,8,CLOSED,8/20/2019,8/19/2022,5252025,924 SAN JUAN ROAD,"924 SAN JUAN ROAD, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"DAVIS, JOSETTE"
child_care_centers,33616425,IONE-AMADOR TUOLUMNE COMMUNITY ACTION AGENCY,AMADOR TUOLUMNE COMMUNITY ACTION AGENCY,SANDY BUCHANAN,(209) 274-0395,108 WEST MARLETTE STREET,IONE,CA,95640,AMADOR,53,12,LICENSED,7/16/2010,,5252025,108 WEST MARLETTE STREET,"108 WEST MARLETTE STREET, IONE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,AMADOR TUOLUMNE COMMUNITY ACTION AGENCY
child_care_centers,198000499,ISABEL PATTERSON CHILD DEVELOPMENT CENTER,ASSOCIATED STUDENTS CA STATE UNIVERSITY LONG BEACH,"MARIKOS, RHONDA",(562) 985-7325,5700 ATHERTON ST.,LONG BEACH,CA,90815,LOS ANGELES,54,28,LICENSED,11/7/1995,,5252025,5700 ATHERTON ST,"5700 ATHERTON ST, LONG BEACH",2,DUPLICATE_ADDRESS; ,ASSOCIATED STUDENTS CA STATE UNIVERSITY LONG BEACH
child_care_centers,426210153,ISLA VISTA CHILDREN'S CENTER AKA PHELPS INFANT,"ISLA VISTA YOUTH PROJECTS, INC.",SERINEH VARTANI,(805) 968-0488,6842 PHELPS RD.,GOLETA,CA,93117,SANTA BARBARA,17,27,LICENSED,8/19/2004,,5252025,6842 PHELPS RD,"6842 PHELPS RD, GOLETA",2,DUPLICATE_ADDRESS; ,"ISLA VISTA YOUTH PROJECTS, INC."
child_care_centers,197750123,IT'S A SMALL WORLD CHILDCARE & PRESCHOOL #2,YESENIA CANCHOLA,CLAUDIA CANCHOLA,(661) 492-0550,1110 W AVENUE I,LANCASTER,CA,93534,LOS ANGELES,12,24,LICENSED,2/25/2022,,5252025,1110 W AVENUE I,"1110 W AVENUE I, LANCASTER",2,DUPLICATE_ADDRESS; ,YESENIA CANCHOLA
child_care_centers,304371458,IVYCREST MONTESSORI PRIVATE SCHOOL,"CHILDREN'S INTERNATIONAL MONTESSORI CENTER, INC.","KING, AIDA",(714) 879-6091,2025 EAST CHAPMAN AVENUE,FULLERTON,CA,92831,ORANGE,6,32,CLOSED,,12/1/2020,5252025,2025 EAST CHAPMAN AVENUE,"2025 EAST CHAPMAN AVENUE, FULLERTON",2,DUPLICATE_ADDRESS; ,"CHILDREN'S INTERNATIONAL MONTESSORI CENTER, INC."
child_care_centers,103810106,"JACK & JILL'S EARLY CHILD DEVELOPMENT CENTER, INC","GRAVES, EARLINE EVETTE","GRAVES, EARLINE EVETTE",(559) 255-8817,969 S WILLOW AVE,FRESNO,CA,93727,FRESNO,4,16,LICENSED,9/17/2020,,5252025,969 S WILLOW AVE,"969 S WILLOW AVE, FRESNO",2,DUPLICATE_ADDRESS; ,"GRAVES, EARLINE EVETTE"
child_care_centers,191806554,JARDIN DE NINOS INFANT CARE CENTER,CALIFORNIA CHILDREN'S ACADEMY,ALICIA LOMELI,(323) 223-1230,2422 MANITOU,LOS ANGELES,CA,90031,LOS ANGELES,33,32,LICENSED,5/24/1994,,5252025,2422 MANITOU,"2422 MANITOU, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,CALIFORNIA CHILDREN'S ACADEMY
child_care_centers,304370110,JCC EARLY CHILDHOOD LEARNING CENTER,JEWISH COMMUNITY CENTER OF ORANGE COUNTY,"DALVA-HORNBACK, SHEILA",(949) 435-3404,"1 FEDERATION WAY, STE. 200",IRVINE,CA,92603,ORANGE,6,30,LICENSED,9/10/2004,,5252025,1 FEDERATION WAY STE 200,"1 FEDERATION WAY STE 200, IRVINE",2,DUPLICATE_ADDRESS; ,JEWISH COMMUNITY CENTER OF ORANGE COUNTY
child_care_centers,197407016,"JEFFREY FOUNDATION, THE","JEFFREY FOUNDATION, THE","MORRIS, ALYCE",(323) 965-7536,5443 W. WASHINGTON BLVD.,LOS ANGELES,CA,90016,LOS ANGELES,58,11,CLOSED,10/15/1999,10/1/2021,5252025,5443 W WASHINGTON BLVD,"5443 W WASHINGTON BLVD, LOS ANGELES",2,DUPLICATE_ADDRESS; ,"JEFFREY FOUNDATION, THE"
child_care_centers,197495157,JEKAL INFANT CENTER,CATHERINE OCRAN,CATHERINE OCRAN,(310) 283-0933,1957 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,30,19,LICENSED,10/7/2022,,5252025,1957 W REDONDO BEACH BLVD,"1957 W REDONDO BEACH BLVD, GARDENA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATHERINE OCRAN
child_care_centers,198400010,JEKAL INFANT CENTER,CATHERINE OCRAN,CATHERINE OCRAN,(310) 682-9660,900 E ROSECRANS AVE,LOS ANGELES,CA,90059,LOS ANGELES,54,11,CLOSED,6/12/2019,10/7/2022,5252025,900 E ROSECRANS AVE,"900 E ROSECRANS AVE, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATHERINE OCRAN
child_care_centers,198009358,JOB CORP EARLY HEADSTART,LONG BEACH UNIFIED SCHOOL DISTRICT,OLIVIA UGARTE & MARIA MORA,(562) 590-1532,1903 SANTA FE AVE.,LONG BEACH,CA,90810,LOS ANGELES,54,24,CLOSED,10/14/2003,1/3/2022,5252025,1903 SANTA FE AVE,"1903 SANTA FE AVE, LONG BEACH",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,LONG BEACH UNIFIED SCHOOL DISTRICT
child_care_centers,103801356,JOYCE M. HUGGINS EARLY EDUCATION CENTER,"FRESNO STATE PROGRAMS FOR CHILDREN, INC.","RANDOLPH, BRITTNEY",(559) 278-0225,5005 N. MAPLE AVENUE,FRESNO,CA,93740,FRESNO,4,28,LICENSED,7/9/1998,,5252025,5005 N MAPLE AVENUE,"5005 N MAPLE AVENUE, FRESNO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"FRESNO STATE PROGRAMS FOR CHILDREN, INC."
child_care_centers,103808829,JOYFUL BEGININGS ENRICHMENT CENTER,FIRST CHURCH OF THE NAZARENE,"DAVIS, AMELITA",(559) 896-1495,2114 GOLDRIDGE,SELMA,CA,93662,FRESNO,57,8,LICENSED,2/25/2014,,5252025,2114 GOLDRIDGE,"2114 GOLDRIDGE, SELMA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,FIRST CHURCH OF THE NAZARENE
child_care_centers,153808885,JOYFUL JUNCTION,"SLOAN, JESSICA","SLOAN, JESSICA",(661) 822-8140,20110 PARK ROAD,TEHACHAPI,CA,93561,KERN,12,9,CLOSED,11/10/2014,8/15/2023,5252025,20110 PARK ROAD,"20110 PARK ROAD, TEHACHAPI",2,DUPLICATE_ADDRESS; ,"SLOAN, JESSICA"
child_care_centers,364817505,"JUMPSTART LEARNING CENTER, INC.","JUMPSTART LEARNING CENTER, INC.",MIREYA GOMEZ,(909) 373-1831,10213 BASE LINE ROAD,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,9,24,LICENSED,6/28/2006,,5252025,10213 BASE LINE ROAD,"10213 BASE LINE ROAD, RANCHO CUCAMONGA",2,DUPLICATE_ADDRESS; ,"JUMPSTART LEARNING CENTER, INC."
child_care_centers,503810142,JUST KID'N AROUND CHILDCARE,"PERSHALL, MELISSA","PERSHALL, MELISSA",(209) 869-5900,4718 BROADWAY AVE,SALIDA,CA,95368,STANISLAUS,4,28,CLOSED,,3/3/2021,5252025,4718 BROADWAY AVE,"4718 BROADWAY AVE, SALIDA",2,DUPLICATE_ADDRESS; ,"PERSHALL, MELISSA"
child_care_centers,343601392,JUST KIDS AT DISCOVERY TREE SCHOOL,"DISCOVERY TREE PRESCHOOL, INC.",REBECCA FOSTER,(916) 323-5301,1235 H STREET,SACRAMENTO,CA,95814,SACRAMENTO,3,20,LICENSED,8/21/1995,,5252025,1235 H STREET,"1235 H STREET, SACRAMENTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"DISCOVERY TREE PRESCHOOL, INC."
child_care_centers,384004714,KAI MING-NORTH BEACH CHILDREN'S CENTER (INF),"KAI MING, INC.","LEE, NESANNA",(415) 982-4777,1170 COLUMBUS AVENUE,SAN FRANCISCO,CA,94133,SAN FRANCISCO,5,8,LICENSED,9/16/2024,,5252025,1170 COLUMBUS AVENUE,"1170 COLUMBUS AVENUE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KAI MING, INC."
child_care_centers,384004001,KAI MING EARLY HEAD START-BROADWAY CENTER INF,"KAI MING, INC.",CARMEN NGAN,(415) 982-4570,820 BATTERY STREET,SAN FRANCISCO,CA,94111,SAN FRANCISCO,5,25,LICENSED,8/2/2018,,5252025,820 BATTERY STREET,"820 BATTERY STREET, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KAI MING, INC."
child_care_centers,384004403,KAI MING PMSQUARE CHILDREN'S CENTER-INF,"KAI MING, INC.","MACH, CINDY",(415) 387-3688,671 CHINA BASIN STREET,SAN FRANCISCO,CA,94158,SAN FRANCISCO,5,25,LICENSED,4/27/2022,,5252025,671 CHINA BASIN STREET,"671 CHINA BASIN STREET, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KAI MING, INC."
child_care_centers,384002725,KAI MING RAINBOW INFANT/TODDLER CENTER,"KAI MING, INC.","LEI, IOKCHAN",(415) 982-4777,799 PACIFIC AVENUE,SAN FRANCISCO,CA,94133,SAN FRANCISCO,5,22,LICENSED,7/1/2016,,5252025,799 PACIFIC AVENUE,"799 PACIFIC AVENUE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KAI MING, INC."
child_care_centers,313623946,KAP ACHIEVERS LLC/DBA:  BAMBINI MONTESSORI,KAP ACHIEVERS LLC,JUAN PAOLO SARMIENTO,(916) 434-7000,821 STERLING PARKWAY,LINCOLN,CA,95648,PLACER,3,28,CLOSED,,6/17/2022,5252025,821 STERLING PARKWAY,"821 STERLING PARKWAY, LINCOLN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KAP ACHIEVERS LLC
child_care_centers,304270968,KATHARINE IRVINE DAY SCHOOL,"ORANGE COUNTY HEAD START, INC.",ROSA DOMINGUEZ,(714) 541-8164,1002 WEST 2ND STREET,SANTA ANA,CA,92701,ORANGE,6,16,LICENSED,11/22/2002,,5252025,1002 WEST 2ND STREET,"1002 WEST 2ND STREET, SANTA ANA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"ORANGE COUNTY HEAD START, INC."
child_care_centers,191598992,KATHY KREDEL NURSERY SCHOOL,USC ARCADIA HOSPITAL,GWEN BLACKMON,(626) 574-3524,300 W. HUNTINGTON DRIVE,ARCADIA,CA,91007,LOS ANGELES,33,55,LICENSED,5/11/1992,,5252025,300 W HUNTINGTON DRIVE,"300 W HUNTINGTON DRIVE, ARCADIA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,USC ARCADIA HOSPITAL
child_care_centers,376701548,KCE CHAMPIONS LLC @ CROWN - INFANTS,KCE CHAMPIONS LLC,CATHY EDWARDS,(619) 375-7203,199 6TH STREET,CORONADO,CA,92118,SAN DIEGO,20,50,LICENSED,8/14/2023,,5252025,199 6TH STREET,"199 6TH STREET, CORONADO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KCE CHAMPIONS LLC
child_care_centers,103810115,KCUSD EARLY LEARNING CENTER,KINGS CANYON UNIFIED SCHOOL DISTRICT,"TUALLA, AGRIPINA",(559) 305-7279,740 W NORTH AVE,REEDLEY,CA,93654,FRESNO,57,14,LICENSED,3/17/2021,,5252025,740 W NORTH AVE,"740 W NORTH AVE, REEDLEY",2,DUPLICATE_ADDRESS; ,KINGS CANYON UNIFIED SCHOOL DISTRICT
