facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
DAY CARE CENTER,013422041,ST. FELICITAS CATHOLIC PRESCHOOL,ROMAN CATHOLIC WELFARE CORP. DIOCESE OF OAKLAND,"AGUIRRE, ALEDRA",(510) 357-2530,1650 MANOR BLVD,SAN LEANDRO,CA,94579,ALAMEDA,52,20,LICENSED,9/8/2015,,05252025
DAY CARE CENTER,434400309,ST. FRANCES CABRINI SCHOOL,"ROMAN CATHOLIC, THE WELFARE CORP. OF SAN JOSE","EWELL, ROSEMARI",(408) 377-6545,15325 WOODARD ROAD,SAN JOSE,CA,95124,SANTA CLARA,07,65,INACTIVE,7/2/1997,,05252025
DAY CARE CENTER,566208271,ST. FRANCIS OF ASSISI ACADEMY,ROMAN CATHOLIC ARCHBISHOP OF L.A.,SR. MARIE LONGO,(805) 524-1306,1048 W. VENTURA ST.,FILLMORE,CA,93015,VENTURA,17,19,INACTIVE,4/23/2002,,05252025
DAY CARE CENTER,434406707,ST. FRANCIS OF ASSISI PRESCHOOL,"ROMAN CATHOLIC WELFARE CORP. OF SAN JOSE, THE",LAUREN KUEHN,(408) 223-1562,5111 SAN FELIPE ROAD,SAN JOSE,CA,95135,SANTA CLARA,07,15,CLOSED,8/6/2003,6/30/2023,05252025
DAY CARE CENTER,210102938,ST. FRANCIS PRESCHOOL,"EPISCOPAL CHURCH OF ST. FRANCIS OF ASSISI, THE","PARISH, JESSE",(415) 892-2597,967 FIFTH STREET,NOVATO,CA,94945,MARIN,05,70,LICENSED,9/12/1975,,05252025
DAY CARE CENTER,150407647,ST. FRANCIS PRESCHOOL/DAY CARE,DIOCESE OF FRESNO EDUCATION CORP.,"BAKER, KATHRYN",(661) 326-7958,2531 DRACENA,BAKERSFIELD,CA,93304,KERN,57,75,LICENSED,8/26/1993,,05252025
DAY CARE CENTER,198004693,"ST. GREGORY'S A & M HOVSEPIAN CHILD CARE CTR, INC.","ST. GREGORY'S A & M HOVSEPIAN CHILD CARE CTR, INC.",ARPY JAHJAH,(626) 578-1343,2215 E. COLORADO BLVD.,PASADENA,CA,91107,LOS ANGELES,33,88,LICENSED,3/11/1999,,05252025
DAY CARE CENTER,103801249,ST. HELEN'S JUNIOR KINDERGARTEN PRESCHOOL,DIOCESE OF FRESNO EDUCATION CORPORATION,ANNA BANUELOS,(559) 251-4846,4888 E. BELMONT AVENUE,FRESNO,CA,93727,FRESNO,04,30,LICENSED,8/22/1996,,05252025
DAY CARE CENTER,198014458,ST. HELEN PRE-KINDER,ST. HELEN CATHOLIC SCHOOL,CLAUDIA SANDOVAL,(323) 566-5491,9329 MADISON AVENUE,SOUTH GATE,CA,90280,LOS ANGELES,54,18,LICENSED,11/25/2008,,05252025
DAY CARE CENTER,280107123,ST. HELENA COOPERATIVE NURSERY SCHOOL,"ST. HELENA COOP NURSERY SCHOOL, INC.","KELLY, MAUREEN",(707) 963-7212,HWY. 29 AND NIEBAUM LANE,RUTHERFORD,CA,94573,NAPA,01,30,LICENSED,1/24/1986,,05252025
DAY CARE CENTER,283008671,ST. HELENA MONTESSORI SCHOOL,"ST. HELENA MONTESSORI SCHOOL, INC.","HEIL, ELENA ORELLANA",(707) 963-1527,880 COLLEGE AVENUE,ST. HELENA,CA,94574,NAPA,01,90,LICENSED,9/3/2013,,05252025
DAY CARE CENTER,343616399,ST. IGNATIUS PARISH PRESCHOOL,ROMAN CATHOLIC BISHOP OF SACRAMENTO,"DEL PIERO, BECKY",(916) 488-3907,3235 ARDEN WAY,SACRAMENTO,CA,95825,SACRAMENTO,03,40,LICENSED,8/18/2010,,05252025
DAY CARE CENTER,198017139,ST. JAMES' PRESCHOOL,"RECTOR, WARDENS & VESTRYMEN OF ST. JAMES' CHURCH",KATARINA MATOLEK,(213) 382-2315,625 S. GRAMERCY PLACE,LOS ANGELES,CA,90005,LOS ANGELES,33,60,LICENSED,9/10/2012,,05252025
DAY CARE CENTER,191608168,ST. JAMES CATHOLIC PRESCHOOL,"ROMAN CATHOLIC ARCHBISHOP OF L.A., THE",WENDY BELL,(310) 376-5550,126 N. PACIFIC COAST HIGHWAY,REDONDO BEACH,CA,90277,LOS ANGELES,30,55,CLOSED,10/15/1992,12/20/2024,05252025
DAY CARE CENTER,010211748,ST. JAMES CHRISTIAN PRE-SCHOOL,SAINT JAMES LUTHERAN CHURCH,"WOOD, PATRICIA",(510) 895-9590,993 ESTUDILLO AVENUE,SAN LEANDRO,CA,94577,ALAMEDA,52,40,LICENSED,3/23/1989,,05252025
DAY CARE CENTER,380500619,ST. JAMES EPISCOPAL CHURCH NURSERY SCHOOL,ST. JAMES' EPISCOPAL CHURCH,KERRY TRONSTAD,(415) 629-4195,4620 CALIFORNIA STREET,SAN FRANCISCO,CA,94118,SAN FRANCISCO,05,45,LICENSED,8/5/1975,,05252025
DAY CARE CENTER,370801689,ST. JAMES LUTHERAN PRESCHOOL & CHILD CARE CENTER,ST. JAMES LUTHERAN CHURCH,"MENDEZ, LINDA",(619) 423-8648,866 IMPERIAL BEACH BOULEVARD,IMPERIAL BEACH,CA,91932,SAN DIEGO,20,66,CLOSED,9/14/1979,12/31/2022,05252025
DAY CARE CENTER,197407092,ST. JANE FRANCES PRE-K,ARCHDIOCESE OF L.A. EDUCATION & WELFARE CORP,KATHLEEN RICHARDSON,(818) 766-1714,12950 HAMLIN STREET,NORTH HOLLYWOOD,CA,91606,LOS ANGELES,58,42,LICENSED,10/26/1999,,05252025
DAY CARE CENTER,300600595,ST. JEANNE DE LESTONNAC SCHOOL,"SISTER OF THE COMPANY OF MARY, OUR LADY",SR. GUADALUPE ROMERO,(714) 542-4271,16791 EAST MAIN STREET,TUSTIN,CA,92780,ORANGE,06,100,LICENSED,4/6/1975,,05252025
DAY CARE CENTER,334806459,ST. JEANNE DE LESTONNAC SCHOOL,SISTERS OF THE COMPANY OF MARY OUR LADY,ERNA CORTEZ,(951) 587-2505,32650 AVENIDA LESTONNAC,TEMECULA,CA,92592,RIVERSIDE,10,94,LICENSED,10/25/1999,,05252025
DAY CARE CENTER,203808111,ST. JOACHIM PRESCHOOL,DIOCESE OF FRESNO EDUCATION CORPORATION,"SALAZAR, JENNY",(559) 662-0372,310 N I ST,MADERA,CA,93637,MADERA,04,48,LICENSED,10/12/2004,,05252025
DAY CARE CENTER,013417786,ST. JOACHIM PRESCHOOL,"ROMAN CATHOLIC WELFARE CORP., DIOCESE OF OAKLAND","MELGAREJO, MARISSA",(510) 783-0604,21250 HESPERIAN BLVD.,HAYWARD,CA,94541,ALAMEDA,52,60,LICENSED,9/16/2004,,05252025
DAY CARE CENTER,300614189,ST. JOACHIM SCHOOL,ROMAN CATHOLIC DIOCESE OF ORANGE,CHRISTINA SINCLAIR,(949) 574-7411,1964 ORANGE,COSTA MESA,CA,92627,ORANGE,06,22,LICENSED,9/22/1994,,05252025
DAY CARE CENTER,013414840,ST. JOHN'S CHILD CARE CENTER,ST. JOHN'S PRESBYTERIAN CHURCH,"LOW, CELESTE",(510) 549-9342,2717 GARBER STREET,BERKELEY,CA,94705,ALAMEDA,02,35,LICENSED,4/3/2000,,05252025
DAY CARE CENTER,543808669,ST. JOHN'S CHILDREN'S LEARNING CENTER,PROTESTANT EPISCOPAL BISHOP OF SJ CO./CORP. SOLE,"SALDIVAR, JENNA",(559) 909-4490,1701 E. PROSPERITY AVENUE,TULARE,CA,93274,TULARE,57,30,LICENSED,7/7/2011,,05252025
DAY CARE CENTER,150408807,ST. JOHN'S CHILDREN CENTER,ST. JOHN'S LUTHERAN CHURCH OF BAKERSFIELD,"MOSLEY, CHERI",(661) 664-9127,4500 BUENA VISTA RD.,BAKERSFIELD,CA,93311,KERN,57,144,LICENSED,9/2/1993,,05252025
DAY CARE CENTER,434406695,ST. JOHN'S EPISCOPAL PRESCHOOL,ST. JOHN THE DIVINE EPISCOPAL CHURCH MORGAN HILL,LISA BLACK,(408) 782-9994,17740 PEAK AVENUE,MORGAN HILL,CA,95037,SANTA CLARA,07,48,CLOSED,6/24/2003,5/29/2020,05252025
DAY CARE CENTER,300610635,ST. JOHN'S EPISCOPAL SCHOOL EARLY CHILDHOOD CENTER,"EPISCOPAL CHURCH OF THE DIOCESE OF L.A., THE","BOSANKO, ALLIX",(949) 858-5144,30382 VIA CON DIOS,RCHO STA MARG,CA,92688,ORANGE,06,135,LICENSED,8/20/1990,,05252025
DAY CARE CENTER,300606158,ST. JOHN'S LAMB'S LOT PRESCHOOL,ST JOHN'S LUTHERAN CHURCH,"FRAZIER, TRISHA",(714) 288-4409,151 S. CENTER,ORANGE,CA,92866,ORANGE,06,104,LICENSED,9/15/1986,,05252025
DAY CARE CENTER,191602269,ST. JOHN'S LUTHERAN CHURCH NURSERY SCHOOL,ST. JOHN'S LUTHERAN CHURCH NURSERY SCHOOL,MARY JOSEPHINE MEADE,(310) 615-0211,1611 EAST SYCAMORE,EL SEGUNDO,CA,90245,LOS ANGELES,30,90,LICENSED,10/12/1993,,05252025
DAY CARE CENTER,280102497,ST. JOHN'S LUTHERAN CHURCH PRE-SCHOOL,ST. JOHN'S LUTHERAN CHURCH,JOY DAHL,(707) 226-7970,3521 LINDA VISTA AVENUE,NAPA,CA,94558,NAPA,01,60,LICENSED,7/2/1979,,05252025
DAY CARE CENTER,243808959,ST. JOHN'S LUTHERAN CHURCH PRESCHOOL,"BUCHANAN, RACHEAL",JAMEY KNORR,(209) 826-2474,250 W ADAMS,LOS BANOS,CA,93635,MERCED,04,12,LICENSED,9/30/2016,,05252025
DAY CARE CENTER,330907395,ST. JOHN'S LUTHERAN EARLY CHILDHOOD EDUCATION CEN,ST. JOHN'S LUTHERAN CHURCH,NANCY BELLAMY,(951) 925-7756,26410 COLUMBIA STREET,HEMET,CA,92544,RIVERSIDE,10,90,LICENSED,3/13/1986,,05252025
DAY CARE CENTER,198019818,ST. JOHN'S LUTHERAN PRESCHOOL,ST. JOHN'S EVANGELICAL LUTHERAN CHURCH,BERNADETTE GALINDO,(323) 722-9885,417 N. 18TH STREET,MONTEBELLO,CA,90640,LOS ANGELES,33,60,LICENSED,9/10/2018,,05252025
DAY CARE CENTER,073408290,ST. JOHN'S PRESCHOOL,ST. JOHN'S CHURCH,TONYA DEAN,(925) 672-8855,5555 CLAYTON ROAD,CLAYTON,CA,94517,CONTRA COSTA,02,58,CLOSED,8/14/2019,12/23/2024,05252025
DAY CARE CENTER,573600895,ST. JOHN'S PRESCHOOL & CHILDCARE CENTER,ST. JOHN'S UNITED CHURCH OF CHRIST,SHILOH BEARD,(530) 662-0764,434 CLEVELAND STREET,WOODLAND,CA,95695,YOLO,53,75,LICENSED,5/30/1995,,05252025
DAY CARE CENTER,013418960,ST. JOHN CATHOLIC SCHOOL,ROMAN CATHOLIC WELFARE CORPORATION,PIA DANDAN,(510) 276-6632,270 E. LEWELLING BLVD.,SAN LORENZO,CA,94580,ALAMEDA,52,15,INACTIVE,10/31/2006,,05252025
DAY CARE CENTER,198004790,ST. JOHN OF GOD PRE-K,ST. JOHN OF GOD SCHOOL,TRACIE GUTIERREZ,(562) 863-5721,13817 PIONEER BLVD.,NORWALK,CA,90650,LOS ANGELES,54,20,LICENSED,3/19/1999,,05252025
DAY CARE CENTER,370805563,ST. JOHN OF THE CROSS PRESCHOOL,DIOCESE OF SAN DIEGO EDUCATION & WELFARE CORP.,IDANIA WALTERS,(619) 466-8624,8175 LEMON GROVE WAY,LEMON GROVE,CA,91945,SAN DIEGO,20,50,LICENSED,8/29/1986,,05252025
DAY CARE CENTER,073407468,ST. JOHN THE BAPTIST CATHOLIC PRESCHOOL,ROMAN CATHOLIC WELFARE CORP. - OAKLAND DIOCESE,"WILSON, RACHEL",(510) 234-2244,11156 SAN PABLO AVE.,EL CERRITO,CA,94530,CONTRA COSTA,02,41,LICENSED,12/24/2015,,05252025
DAY CARE CENTER,434400310,ST. JOHN THE BAPTIST SCHOOL,"ROMAN CATHOLIC, THE - WELFARE CORP. OF SAN JOSE","SALGADO, CARMEN",(408) 262-8110,360 SOUTH ABEL STREET,MILPITAS,CA,95035,SANTA CLARA,52,42,CLOSED,7/2/1997,6/1/2020,05252025
DAY CARE CENTER,376701557,ST. JOSEPH CHALDEAN PRESCHOOL ACADEMY,ST. JOSEPH CHALDEAN PRESCHOOL ACADEMY,SUZIE WYDRA,(619) 929-4379,3348 SWEETWATER SPRINGS BLVD,SPRING VALLEY,CA,91977,SAN DIEGO,20,80,LICENSED,12/11/2023,,05252025
DAY CARE CENTER,197415333,ST. JOSEPH EARLY LEARNING CENTER,ST. JOSEPH CENTER,ELMA DALTON,(310) 396-6468,204 HAMPTON DRIVE,VENICE,CA,90291,LOS ANGELES,30,57,CLOSED,6/4/2008,12/23/2020,05252025
DAY CARE CENTER,434412005,ST. JOSEPH OF CUPERTINO PRESCHOOL,ROMAN CATHOLIC WELFARE CORP. OF SAN JOSE,"CHEN, CELINE",(408) 252-9778,10120 NORTH DE ANZA BLVD.,CUPERTINO,CA,95014,SANTA CLARA,07,40,LICENSED,8/19/2010,,05252025
DAY CARE CENTER,073408889,ST. JOSEPH PRESCHOOL,ROMAN CATHOLIC WELFARE CORP. DIOCESE OF OAKLAND,"LENZ-ACUNA, NATALIE",(510) 724-0242,1961 PLUM STREET,PINOLE,CA,94564,CONTRA COSTA,02,26,LICENSED,7/3/2020,,05252025
DAY CARE CENTER,313600397,ST. JOSEPH PRESCHOOL,ST. JOSEPH PARISH SCHOOL,JAIME ANDERSON,(530) 823-1822,11610 ATWOOD RD,AUBURN,CA,95603,PLACER,03,50,CLOSED,8/29/1994,3/8/2022,05252025
DAY CARE CENTER,304270353,ST. JOSEPH PRESCHOOL,ROMAN CATHOLIC DIOCESE OF ORANGE,CHERI MARTINSON,(714) 528-1794,801 N. BRADFORD AVENUE,PLACENTIA,CA,92870,ORANGE,06,22,LICENSED,9/12/1997,,05252025
DAY CARE CENTER,434414737,ST. JOSEPH PRESCHOOL,ROMAN CATHOLIC WELFARE CORP OF SAN JOSE,SEEMA KASHYAP,(650) 967-1839,1120 MIRAMONTE AVENUE,MOUNTAIN VIEW,CA,94040,SANTA CLARA,52,28,CLOSED,6/23/2016,10/1/2020,05252025
DAY CARE CENTER,013422459,ST. JOSEPH SCHOOL,ROMAN CATHOLIC WELFARE CORP. DIOCESE OF OAKLAND,"CALTON, PATTI",(510) 656-6525,43222 MISSION BLVD.,FREMONT,CA,94539,ALAMEDA,52,13,INACTIVE,6/29/2017,,05252025
DAY CARE CENTER,304371061,ST. JUNIPERO SERRA CATHOLIC PRESCHOOL,DIOCESE OF ORANGE,"BENTLEY, MICHELLE A.",(949) 888-1990,23652 ANTONIO PARKWAY,RANCHO STA MARGARITA,CA,92688,ORANGE,06,69,LICENSED,9/10/2015,,05252025
DAY CARE CENTER,370806179,ST. KIERAN'S PRESCHOOL,DIOCESE OF SAN DIEGO EDUCATION & WELFARE CORP.,ERIN MARSHALL,(619) 440-3356,1347 CAMILLO WAY,EL CAJON,CA,92021,SAN DIEGO,51,28,LICENSED,9/17/1990,,05252025
DAY CARE CENTER,103801392,ST. LA SALLE PRE-SCHOOL CHILDCARE CENTER,DIOCESE OF FRESNO EDUCATION CORPORATION,"CASSARINO, LUCY SR.",(559) 638-2621,404 E. MANNING AVENUE,REEDLEY,CA,93654,FRESNO,57,40,LICENSED,8/18/1998,,05252025
DAY CARE CENTER,430710588,ST. LAWRENCE PRESCHOOL,"ROMAN CATHOLIC WELFARE CORP. OF SAN JOSE, THE","MADEJ, EILEEN",(408) 296-2260,1977 ST. LAWRENCE DRIVE,SANTA CLARA,CA,95051,SANTA CLARA,07,44,CLOSED,11/3/1993,6/10/2021,05252025
DAY CARE CENTER,010205790,ST. LEANDER PRE-KINDERGARTEN,ROMAN CATHOLIC BISHOP OF OAKLAND,"MARTINEZ, REBECCA",(510) 351-4144,451 DAVIS STREET,SAN LEANDRO,CA,94577,ALAMEDA,52,48,LICENSED,12/10/1982,,05252025
DAY CARE CENTER,010212304,ST. LEO'S PRE-KINDERGARTEN,"ROMAN CATHOLIC WELFARE CORPORATION OF OAKLAND, THE",MIAKA HILL,(510) 654-7828,4238 HOWE STREET,OAKLAND,CA,94611,ALAMEDA,02,25,LICENSED,3/2/1990,,05252025
DAY CARE CENTER,434408879,ST. LEO THE GREAT - LITTLE LIONS PRESCHOOL,"ROMAN CATHOLIC WELFARE CORP. OF SAN JOSE, THE",LYNNE STASI,(408) 293-3473,1051 WEST SAN FERNANDO STREET,SAN JOSE,CA,95126,SANTA CLARA,07,24,LICENSED,11/21/2007,,05252025
DAY CARE CENTER,198005445,ST. LINUS PRE-KINDERGARTEN,ARCHDIOCESE OF LOS ANGELES,AMANDA STEVER,(562) 921-0336,13913 SHOEMAKER AVENUE,NORWALK,CA,90650,LOS ANGELES,54,19,INACTIVE,10/1/1999,,05252025
DAY CARE CENTER,434413101,ST. LUCY SCHOOL PRE-KINDERGARTEN,ROMAN CATHOLIC WELFARE CORP. OF SAN JOSE,NICOLE QUINN,(408) 871-8023,76 KENNEDY AVENUE,CAMPBELL,CA,95008,SANTA CLARA,07,24,LICENSED,8/16/2012,,05252025
DAY CARE CENTER,390316994,ST. LUKE'S CATHOLIC PRESCHOOL,PASTOR OF ST. LUKE CHURCH OF STOCKTON,ARACELI GUTIERREZ,(209) 465-5368,4005 N. SUTTER STREET,STOCKTON,CA,95204,SAN JOAQUIN,53,72,LICENSED,8/23/1991,,05252025
DAY CARE CENTER,384002543,ST. LUKE'S PARISH SCHOOL,"ST. LUKE'S PARISH NURSERY, INC.",ELAINE COYLE-WEIL,(415) 474-9489,1335 SUTTER STREET,SAN FRANCISCO,CA,94109,SAN FRANCISCO,05,104,LICENSED,9/25/2014,,05252025
DAY CARE CENTER,570300647,ST. LUKE'S PRESCHOOL,ST. LUKE'S EPISCOPAL PARISH,ALEXA ARNOLD,(530) 662-1853,515 SECOND STREET,WOODLAND,CA,95695,YOLO,53,44,LICENSED,3/21/1972,,05252025
DAY CARE CENTER,191671293,ST. LUKE'S PRESCHOOL,ST. LUKES EVANGELICAL LUTHERAN CHURCH,CANDICE PEARSON,(562) 420-7308,5633 E. WARDLOW ROAD,LONG BEACH,CA,90808,LOS ANGELES,54,61,LICENSED,8/24/1993,,05252025
DAY CARE CENTER,490101372,ST. LUKE LUTHERAN PRESCHOOL,ST LUKE LUTHERAN CHURCH,"GERHARDT, JEANNE",(707) 545-0512,905 MENDOCINO AVE,SANTA ROSA,CA,95401,SONOMA,01,48,CLOSED,9/8/1975,6/5/2023,05252025
DAY CARE CENTER,300603559,ST. MARGARET'S SCHOOL,DIOCESE OF LOS ANGELES- ST MARGARET'S SCHOOL,"LOZON, CRISELDA",(949) 661-0108,31641 LA NOVIA,SAN JUAN CAPISTRANO,CA,92675,ORANGE,06,96,LICENSED,9/18/1981,,05252025
DAY CARE CENTER,198021280,ST. MARIANNE SCHOOL - PRESCHOOL,"MONTEJANO, DR. FRANK","MONTEJANO, DR. FRANK",(562) 949-1234,7911 BUHMAN AVENUE,PICO RIVERA,CA,90660,LOS ANGELES,33,15,LICENSED,9/14/2023,,05252025
DAY CARE CENTER,430710554,ST. MARK'S EPISCOPAL CHURCH,ST. MARK'S EPISCOPAL CHURCH,PREMALA RATNAM,(408) 296-8383,1957 PRUNERIDGE AVENUE,SANTA CLARA,CA,95050,SANTA CLARA,07,24,CLOSED,12/17/1993,7/15/2020,05252025
DAY CARE CENTER,073408956,ST. MARK'S NURSERY SCHOOL,ST. MARK'S CHURCH OF ORINDA AND MORAGA,CLAIRE PETERSON,(925) 254-1364,451 MORAGA WAY,ORINDA,CA,94563,CONTRA COSTA,02,45,CLOSED,,7/25/2023,05252025
DAY CARE CENTER,372000557,ST. MARK'S WEEKDAY NURSERY SCHOOL,ST. MARK'S METHODIST CHURCH IN CLAIREMONT,ANITA HILL,(858) 273-1489,3502 CLAIREMONT DRIVE,SAN DIEGO,CA,92117,SAN DIEGO,51,88,LICENSED,4/5/1974,,05252025
DAY CARE CENTER,304370423,ST. MARK COMMUNITY PRESCHOOL,M. L. HORNBUCKLE AGENT FOR ST. MARK PRESBYTERIAN,"BREWER, MAGGIE",(949) 644-1442,2200 SAN JOAQUIN HILLS ROAD,NEWPORT BEACH,CA,92660,ORANGE,06,72,LICENSED,12/20/2007,,05252025
DAY CARE CENTER,376700139,ST. MARK LUTHERAN CHURCH & PRESCHOOL,ST. MARK LUTHERAN CHURCH,ANNETTE CONRAD,(760) 231-1917,556 S. EL CAMINO REAL,ENCINITAS,CA,92024,SAN DIEGO,51,47,LICENSED,1/18/2006,,05252025
DAY CARE CENTER,421700377,ST. MARK PRESCHOOL,ST. MARK METHODIST CHURCH,ANA SCHMID,(805) 687-4111,3942 LA COLINA ROAD,SANTA BARBARA,CA,93110,SANTA BARBARA,17,70,LICENSED,12/2/1993,,05252025
DAY CARE CENTER,426211835,ST. MARKS IN THE VALLEY ESPISCOPAL CHURCH PRE-SCH,ST. MARKS IN THE VALLEY EPISCOPAL CHURCH,YVONNE LOWE,(805) 688-1815,2901 NOJOQUI AVE.,LOS OLIVOS,CA,93441,SANTA BARBARA,17,24,LICENSED,8/20/2007,,05252025
DAY CARE CENTER,480101342,ST. MARKS PRESCHOOL,ST MARK'S LUTHERAN CHURCH,"BOWERS, LUCILLE",(707) 422-4742,1600 UNION AVE,FAIRFIELD,CA,94533,SOLANO,01,48,LICENSED,11/23/1977,,05252025
DAY CARE CENTER,370806413,ST. MARTIN EARLY CHILDHOOD DEVELOPMENT CENTER,DIOCESE OF SAN DIEGO EDUCATION AND WELFARE CORP.,NICOLE PAREDES,(619) 698-8462,7714 EL CAJON BOULEVARD,LA MESA,CA,91942,SAN DIEGO,20,32,LICENSED,8/4/1992,,05252025
DAY CARE CENTER,013418964,ST. MARY'S CENTER PRESCHOOL,ST. MARY'S CENTER,"LEWIS, QUINETTA",(510) 595-4030,3208 SAN PABLO AVE.,OAKLAND,CA,94608,ALAMEDA,02,30,LICENSED,12/12/2006,,05252025
DAY CARE CENTER,364841885,ST. MARY'S MONTESSORI SCHOOL,HIMNEL USA INCORPORATED,DESEREE JONES,(909) 200-2727,6880 N VICTORIA WINDROWS LOOP,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,09,209,LICENSED,3/26/2013,,05252025
DAY CARE CENTER,364843031,ST. MARY'S MONTESSORI SCHOOL - FONTANA,HIMNEL FONTANA INCORPORATED,ALEXIS HSIEH,(909) 200-4747,7370 W. LIBERTY PARKWAY,FONTANA,CA,92336,SAN BERNARDINO,09,129,LICENSED,3/26/2015,,05252025
DAY CARE CENTER,384002491,ST. MARY'S PRESCHOOL,"ROMAN CATHOLIC ARCHBISHOP OF S.F.,CORPORATION SOLE","MITZY MOLINA, DIRECTOR",(415) 981-9138,838 KEARNY STREET,SAN FRANCISCO,CA,94108,SAN FRANCISCO,05,70,CLOSED,8/31/2015,6/22/2021,05252025
DAY CARE CENTER,376600680,ST. MARY'S PRESCHOOL,DIOCESE OF SAN DIEGO EDUCATION & WELFARE CORP,AMANDA HARRIFF,(760) 745-1611,130 E. 13TH AVENUE,ESCONDIDO,CA,92025,SAN DIEGO,10,77,LICENSED,1/23/2001,,05252025
DAY CARE CENTER,136608008,ST. MARY'S PRESCHOOL,DIOCESE OF SAN DIEGO EDUCATION AND WELFARE,JENNIFER RAMIREZ,(760) 352-7285,700 SOUTH WATERMAN AVENUE,EL CENTRO,CA,92243,IMPERIAL,20,34,CLOSED,9/13/1995,8/25/2023,05252025
DAY CARE CENTER,426206950,ST. MARY'S SCHOOL,ARCHDIOCESE OF LOS ANGELES,LUPE FERNANDEZ,(805) 346-6541,309 SOUTH SCHOOL,SANTA MARIA,CA,93454,SANTA BARBARA,17,57,LICENSED,4/25/2001,,05252025
DAY CARE CENTER,304270042,ST. MARY'S SCHOOL-EARLY EDUCATION PROGRAM,ST. MARY AND ALL ANGELS,"HARMON, MICHELLE",(949) 448-9027,7 PURSUIT,ALISO VIEJO,CA,92656,ORANGE,06,75,LICENSED,12/5/1994,,05252025
DAY CARE CENTER,197412741,ST. MARY COPTIC ORTHODOX SCHOOL,ST. MARY COPTIC ORTHODOX SCHOOL- FR/DAVID/ELIAS,SANAA ISKANDER,(818) 345-3500,17431 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,58,45,LICENSED,8/24/2005,,05252025
DAY CARE CENTER,343621815,ST. MARY PRESCHOOL,ST. MARY PRESCHOOL,"LOPEZ, CHRISTINA",(916) 452-1100,1351 58TH STREET,SACRAMENTO,CA,95819,SACRAMENTO,03,32,LICENSED,7/28/2017,,05252025
DAY CARE CENTER,372006368,"ST. MARY, STAR OF THE SEA PRESCHOOL",DIOCESE OF SAN DIEGO EDUCATION & WELFARE CORP.,PATRICIA CORRAL,(760) 722-7475,515 WISCONSIN AVENUE,OCEANSIDE,CA,92054,SAN DIEGO,10,40,LICENSED,9/4/1991,,05252025
DAY CARE CENTER,304370471,ST. MATTHEW'S MONTESSORI SCHOOL,ST. MATTHEW'S BY THE SEA ANGLICAN CATHOLIC CHURCH,"PICKARD, MARIE",(949) 219-0915,2300 FORD ROAD,NEWPORT BEACH,CA,92660,ORANGE,06,75,LICENSED,8/28/2008,,05252025
DAY CARE CENTER,191500246,ST. MATTHEW'S UNITED METHODIST PRESCH. & CHILDCARE,ST. MATTHEWS METHODIST COOPERATIVE NURSERY SCHOOL,SHERRY MORALES,(626) 330-8340,15653 E. NEWTON ST.,HACIENDA HEIGHTS,CA,91745,LOS ANGELES,33,60,CLOSED,5/7/1993,3/19/2021,05252025
DAY CARE CENTER,198004408,ST. MATTHIAS PRE-K,ARCHDIOCESE OF LOSANGELES EDUCATION & WELFARE CORP,"RODRIGUEZ, ALEJANDRA",(323) 588-7253,7130 CEDAR STREET,HUNTINGTON PARK,CA,90255,LOS ANGELES,54,19,LICENSED,1/11/1999,,05252025
DAY CARE CENTER,410502005,ST. MATTHIAS PRESCHOOL,ST. MATTHIAS CATHOLIC CHURCH,ROSEMARY JUAREZ,(650) 367-1320,533 CANYON ROAD,REDWOOD CITY,CA,94062,SAN MATEO,05,90,LICENSED,9/11/1980,,05252025
DAY CARE CENTER,566207503,ST. MAXIMILIAN KOLBE'S KORNER PRESCHOOL,"ROMAN CATHOLIC ARCHBISHOP OF LOS ANGELES, THE",PAULANN KRUER,(818) 874-1241,5801 KANAN RD.,WESTLAKE VILLAGE,CA,91362,VENTURA,17,45,LICENSED,9/1/2000,,05252025
DAY CARE CENTER,343622734,ST. MEL PRESCHOOL,ST. MEL PRESCHOOL,"MEHRKENS, WHITNEY",(916) 967-3105,4745 PENNSYLVANIA AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,03,15,LICENSED,12/11/2018,,05252025
DAY CARE CENTER,197408359,ST. MEL PRESCHOOL,"ROMAN CATHOLIC ARCHBISHOP OF LOS ANGELES, CORP.THE",MEGHAN EYER,(818) 340-3180,5130 SERRANIA,WOODLAND HILLS,CA,91364,LOS ANGELES,58,120,LICENSED,8/18/2003,,05252025
DAY CARE CENTER,197408458,ST. MICHAEL'S CHILDREN'S CENTER,"ALBERS, MELISSA & BERGERON, MICHAEL",LAUREN CHERRINGTON,(310) 322-7522,361 RICHMOND STREET,EL SEGUNDO,CA,90245,LOS ANGELES,30,45,LICENSED,12/19/2001,,05252025
DAY CARE CENTER,304270118,ST. MICHAEL'S CHILDREN CENTER,ST. MICHAEL'S CHARISMATIC CHURCH,"JOHNSON, PHILLIP",(949) 366-9424,107 WEST MARQUITA,SAN CLEMENTE,CA,92672,ORANGE,06,58,INACTIVE,8/10/1995,,05252025
