facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
family_child_care_homes,434416827,"KALTENIS, ALE","KALTENIS, ALE","ALE, KALTENIS",(650) 669-0391,Unavailable,CUPERTINO,CA,95014,SANTA CLARA,7,12,CLOSED,7/17/2023,3/5/2024,5252025
family_child_care_homes,191805472,"KAMARA, RAMATU FAMILY DAY CARE","KAMARA, RAMATU","KAMARA, RAMATU",(323) 296-3107,Unavailable,LOS ANGELES,CA,90008,LOS ANGELES,58,12,CLOSED,3/19/1992,2/11/2022,5252025
family_child_care_homes,10209093,"KASSEBAUM, PAULA","KASSEBAUM, CAROL & PAULA","KASSEBAUM, CAROL",(510) 914-1416,Unavailable,PIEDMONT,CA,94610,ALAMEDA,2,12,CLOSED,12/29/1981,8/7/2023,5252025
family_child_care_homes,566201516,KATES FAMILY DAY CARE HOME,KATES CAROLYN S.,KATES                 C,(805) 582-0678,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,11/4/1991,,5252025
family_child_care_homes,197493354,KAUFMAN FAMILY CHILD CARE,"KAUFMAN, ANITA","KAUFMAN, ANITA",(323) 822-6181,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,CLOSED,2/21/2017,9/26/2022,5252025
family_child_care_homes,191605308,KECK FAMILY DAY CARE,"KECK, MARILYN L.","KECK, MARILYN L.",(310) 398-9263,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,12,CLOSED,8/28/1990,8/23/2023,5252025
family_child_care_homes,191604332,KELLY FAMILY DAY CARE,"KELLY, JULIET M.","KELLY, JULIET M.",(310) 631-7652,Unavailable,COMPTON,CA,90220,LOS ANGELES,54,12,CLOSED,11/19/1990,7/31/2023,5252025
family_child_care_homes,384000305,"KEMEL, LARISA","KEMEL, LARISA","KEMEL, LARISA",(415) 751-1580,Unavailable,SAN FRANCISCO,CA,94121,SAN FRANCISCO,5,12,CLOSED,10/30/1997,10/26/2022,5252025
family_child_care_homes,376601185,"KENNEDY, ANNE FAMILY CHILD CARE","KENNEDY, ANNE",ANNE KENNEDY,(760) 533-8824,Unavailable,ENCINITAS,CA,92024,SAN DIEGO,51,12,CLOSED,4/20/1994,7/8/2022,5252025
family_child_care_homes,372011690,"KREWER, GERALDINE FAMILY DAY CARE","KREWER, GERALDINE","KREWER, GERALDINE",(760) 727-6498,Unavailable,VISTA,CA,92084,SAN DIEGO,10,12,CLOSED,2/2/1989,5/10/2021,5252025
family_child_care_homes,380504635,"KWONG, KAM MING","KWONG, KAM MING","KWONG, KAM MING",(415) 387-7187,Unavailable,SAN FRANCISCO,CA,94121,SAN FRANCISCO,5,12,CLOSED,3/13/1985,9/8/2023,5252025
family_child_care_homes,566200919,LAWRENCE FAMILY DAY CARE HOME,LAWRENCE KAREN,LAWRENCE              K,(805) 497-2192,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,5/24/1990,,5252025
family_child_care_homes,197413708,LEE FAMILY CHILD CARE,"LEE, YEUN SOO","LEE, YEUN",(661) 263-8074,Unavailable,VALENCIA,CA,91354,LOS ANGELES,12,10,CLOSED,8/10/2006,4/17/2023,5252025
family_child_care_homes,360919895,LEE FAMILY DAY CARE,"LEE, OLGA","LEE, OLGA",(909) 627-6015,Unavailable,CHINO,CA,91710,SAN BERNARDINO,9,12,CLOSED,2/4/1993,1/29/2021,5252025
family_child_care_homes,370815469,"LEJEUNE-DENISIU, CATHERINE FAMILY DAY CARE","LEJEUNE-DENISIU, CATHERINE & JEAN PIERRE","LEJEUNE-DENISIU, CATHERINE",(619) 563-4124,Unavailable,SAN DIEGO,CA,92104,SAN DIEGO,20,12,CLOSED,2/4/1992,7/7/2023,5252025
family_child_care_homes,480109783,LEONCIO FAMILY CHILD CARE HOME,"LEONCIO, GEORGIA & CIRILO","LEONCIO, GEORGIA",(707) 554-0264,Unavailable,VALLEJO,CA,94591,SOLANO,1,12,CLOSED,3/5/1990,6/30/2023,5252025
family_child_care_homes,10216648,"LEROY, DIANE & WILLIAM","LEROY, DIANE & WILLIAM","LEROY, DIANE",(925) 846-8308,Unavailable,PLEASANTON,CA,94588,ALAMEDA,52,12,CLOSED,6/20/1995,5/20/2021,5252025
family_child_care_homes,191803342,"LEVIN, MATTIE FAMILY DAY CARE","MATTIE, LEVIN",A,(323) 651-1495,Unavailable,LOS ANGELES,CA,90046,LOS ANGELES,58,12,CLOSED,8/21/1990,2/14/2022,5252025
family_child_care_homes,10214054,"LIANG, YUEH SAN","LIANG, YUEH SAN","LIANG, YUEHSAN",(510) 639-0853,Unavailable,OAKLAND,CA,94605,ALAMEDA,2,12,CLOSED,8/8/1991,,5252025
family_child_care_homes,214005476,"LIMA, BRUNA R.","LIMA, BRUNA R.","LIMA, BRUNA R.",(415) 747-1921,Unavailable,SAN RAFAEL,CA,94903,MARIN,5,12,CLOSED,12/6/2018,11/17/2022,5252025
family_child_care_homes,566201067,LINDSAY LARGE FAMILY DAY CARE,LINDSAY JODI,LINDSAY               J,(805) 581-5578,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,6/1/1989,,5252025
family_child_care_homes,566201098,LONG FAMILY DAY CARE HOME,LONG DONNA,LONG                  D,(805) 646-4872,Unavailable,OJAI,CA,93023,VENTURA,17,12,CLOSED,6/24/1988,,5252025
family_child_care_homes,410517549,"LONZARICH, ADRIANE","LONZARICH, ADRIAN L","LONZARICH, ADRIANE",(650) 573-1949,Unavailable,SAN MATEO,CA,94402,SAN MATEO,5,12,CLOSED,9/27/1989,10/5/2022,5252025
family_child_care_homes,10215726,"LOPEZ, ANNIE & IGNACIO","LOPEZ, ANNIE & IGNACIO","LOPEZ, ANNIE",(510) 886-1071,Unavailable,CASTRO VALLEY,CA,94546,ALAMEDA,52,12,CLOSED,12/9/1993,6/9/2020,5252025
family_child_care_homes,10213589,"LOPEZ, BERNARDITA & DOMINGO","LOPEZ, BERNARDITA & DOMINGO","LOPEZ, BERNARDITA",(510) 888-9853,Unavailable,HAYWARD,CA,94544,ALAMEDA,52,12,CLOSED,1/4/1991,11/14/2024,5252025
family_child_care_homes,191605486,LOTFIZADEH FAMILY DAY CARE,"LOTFIZADEH, OZRA","LOTFIZADEH, OZRA",(310) 475-8398,Unavailable,LOS ANGELES,CA,90064,LOS ANGELES,30,12,CLOSED,11/5/1990,12/12/2022,5252025
family_child_care_homes,10212534,"LYONS, GLORIA & BRANTLEY, BRITTANICA","LYONS, GLORIA & BRANTLEY, BRITTANICA","LYONS, GLORIA",(510) 652-7509,Unavailable,OAKLAND,CA,94608,ALAMEDA,2,12,CLOSED,10/31/1989,12/1/2022,5252025
family_child_care_homes,360920409,MACAULAY FAMILY DAY CARE,"MACAULAY, LORRAINE MARIE","MACAULAY, LORRAINE MARIE",(760) 244-1780,Unavailable,HESPERIA,CA,92345,SAN BERNARDINO,12,12,CLOSED,8/16/1993,3/7/2025,5252025
family_child_care_homes,566201550,MACIAS FAMILY DAY CARE HOME,MACIAS MARY THERESA,MACIAS                M,(805) 647-8648,Unavailable,VENTURA,CA,93004,VENTURA,17,12,CLOSED,2/12/1991,,5252025
family_child_care_homes,410517872,"MACSWAIN, LORRAINE","MACSWAIN, LORRAINE","MACSWAIN, LORRAINE",(650) 704-4280,Unavailable,WOODSIDE,CA,94062,SAN MATEO,5,12,CLOSED,11/27/1990,6/23/2022,5252025
family_child_care_homes,300608344,"MADRID, TENA KAYE","MADRID, TENA KAYE","MADRID, TENA KAYE",(714) 536-2351,Unavailable,HUNTINGTON BEACH,CA,92646,ORANGE,6,12,CLOSED,7/1/1989,4/3/2023,5252025
family_child_care_homes,197415228,MAKAR FAMILY CHILD CARE,TREAZA MAKAR,"TREAZA N, MAKAR",(310) 253-5089,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,12,CLOSED,2/27/2008,1/19/2024,5252025
family_child_care_homes,566200569,MALONEY FAMILY DAY CARE HOME,MALONEY JACQUELINE,MALONEY               J,(805) 644-9442,Unavailable,VENTURA,CA,93003,VENTURA,17,12,CLOSED,1/21/1990,,5252025
family_child_care_homes,414000362,"MANSOORGHANEH, PARVANEH","MANSOORGHANEH, PARVANEH","MANSOORGHANEH, PARVANEH",(650) 591-1948,Unavailable,REDWOOD CITY,CA,94065,SAN MATEO,5,12,CLOSED,4/1/1997,3/12/2021,5252025
family_child_care_homes,380505500,"MANZANARES, BARBARA","MANZANARES, BARBARA","MANZANARES, BARBARA",(415) 999-1583,Unavailable,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,12,CLOSED,1/3/1990,10/27/2022,5252025
family_child_care_homes,197413454,MANZO FAMILY CHILD CARE,"MANZO, MARIA","MANZO, MARIA",(818) 899-0552,Unavailable,PACOIMA,CA,91331,LOS ANGELES,12,12,CLOSED,5/15/2006,3/28/2023,5252025
family_child_care_homes,434416458,"MARASOW, MUSHKA","MARASOW, MUSHKA",MUSHKA MARASOW,(347) 300-3859,Unavailable,SAN JOSE,CA,95126,SANTA CLARA,7,12,INACTIVE,9/4/2020,,5252025
family_child_care_homes,364800906,MARES FAMILY DAY CARE,"MARES, MARIA LUISA","MARES, MARIA LUISA",(909) 989-4276,Unavailable,ALTA LOMA,CA,91701,SAN BERNARDINO,9,12,CLOSED,1/13/1995,1/12/2022,5252025
family_child_care_homes,191604096,MAYS FAMILY DAY CARE,"MAYS, BOBBIE J.","MAYS, BOBBIE J.",(310) 678-0246,Unavailable,CARSON,CA,90746,LOS ANGELES,54,12,CLOSED,8/22/1989,7/26/2024,5252025
family_child_care_homes,490170634,"MAZZA, PAMELA FAMILY CHILD CARE HOME","MAZZA, PAMELA","MAZZA, PAMELA",(707) 539-7461,Unavailable,SANTA ROSA,CA,95409,SONOMA,1,12,CLOSED,4/27/1991,6/26/2023,5252025
family_child_care_homes,330927617,MC NEEL FAMILY DAY CARE,"MC NEEL, MARGARETTE","MC NEEL, M",(951) 656-4836,Unavailable,MORENO VALLEY,CA,92553,RIVERSIDE,10,12,CLOSED,1/13/1989,1/9/2024,5252025
family_child_care_homes,566201419,MCCANTS FAMILY DAY CARE HOME,MCCANTS ANNE,MCCANTS               A,(805) 584-2826,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,6/23/1992,,5252025
family_child_care_homes,191603000,MEHL FAMILY CHILD CARE,"MEHL, MARILYN & PAUL","MEHL, MARILYN & PAUL",(562) 428-8656,Unavailable,LONG BEACH,CA,90805,LOS ANGELES,54,12,CLOSED,11/9/1988,12/23/2022,5252025
family_child_care_homes,197413593,MELGAR FAMILY CHILD CARE,"MELGAR, MARIA ROSA","MELGAR, MARIA",(323) 777-0215,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,CLOSED,6/13/2006,6/2/2021,5252025
family_child_care_homes,334807620,MENDEZ FAMILY CHILD CARE,"MENDEZ, MARINA","MENDEZ, MARINA",(951) 658-6078,Unavailable,HEMET,CA,92543,RIVERSIDE,10,12,CLOSED,5/31/2000,2/8/2023,5252025
family_child_care_homes,566200862,MICHAEL DAY CARE HOME,MICHAEL KAREN,MICHAEL               K,(805) 584-0559,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,6/7/1988,,5252025
family_child_care_homes,360918948,MIELEWCZYK FAMILY CARE,"MIELEWCZYK, KRYSTANA & ZBIGNIEN","MIELEWCZYK, KRYSTYNA",(909) 875-0560,Unavailable,COLTON,CA,92324,SAN BERNARDINO,9,12,CLOSED,11/14/1991,10/27/2022,5252025
family_child_care_homes,270767033,"MILWARD, MARIANNE","MILWARD, MARIANNE","MILWARD, MARIANNE",(831) 449-8164,Unavailable,SALINAS,CA,93906,MONTEREY,7,12,CLOSED,7/2/1991,3/16/2021,5252025
family_child_care_homes,376609958,"MOLINA, SONIA FAMILY CHILD CARE","MOLINA, SONIA","MOLINA, SONIA",(760) 727-3065,Unavailable,VISTA,CA,92081,SAN DIEGO,10,12,CLOSED,3/16/2000,1/10/2022,5252025
family_child_care_homes,376613985,"MONDRAGON, BEATRIZ FAMILY CHILD CARE","MONDRAGON, BEATRIZ",BEATRIZ MONDRAGON,(760) 479-0503,Unavailable,ENCINITAS,CA,92024,SAN DIEGO,51,12,CLOSED,12/2/2002,7/7/2023,5252025
family_child_care_homes,566201713,MORTON FAMILY DAY CARE HOME,MORTON MYRA J.,MORTON                M,(805) 644-6702,Unavailable,VENTURA,CA,93003,VENTURA,17,12,CLOSED,2/14/1991,,5252025
family_child_care_homes,191210523,MOZAFARI FAMILY DAY CARE,"MOZAFARI, ZOHREH","MOZAFARI, ZOHREH",(818) 344-4740,Unavailable,ENCINO,CA,91316,LOS ANGELES,58,12,INACTIVE,9/27/1994,,5252025
family_child_care_homes,197416528,MUNITZ FAMILY CHILD CARE,"MUNITZ, ZAHAVA C.","MUNITZ, ZAHAVA C.",(323) 931-0035,Unavailable,LOS ANGELES,CA,90036,LOS ANGELES,33,12,INACTIVE,8/19/2009,,5252025
family_child_care_homes,198006543,MUNOZ FAMILY CHILD CARE,"MUNOZ, BONNIE","MUNOZ, BONNIE",(323) 225-8045,Unavailable,LOS ANGELES,CA,90032,LOS ANGELES,33,12,CLOSED,3/20/2001,3/21/2022,5252025
family_child_care_homes,214005424,"MUNOZ, MARCIA F.","MUNOZ, MARCIA F.","MUNOZ, MARCIA F.",(415) 879-2587,Unavailable,SAN RAFAEL,CA,94903,MARIN,5,12,CLOSED,8/28/2017,12/3/2020,5252025
family_child_care_homes,192000104,NANCE AND BROWN FAMILY CHILD CARE,"NANCE, PHYLLIS AND BROWN, STEPHANIE","NANCE,PHYLLIS&BROWN,STEPHA",(323) 571-6918,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,INACTIVE,10/7/1999,,5252025
family_child_care_homes,10210818,"NELSON, BARI LYNNE","NELSON, BARI LYNNE","NELSON, BARI LYNNE",(510) 526-8747,Unavailable,BERKELEY,CA,94708,ALAMEDA,2,12,CLOSED,8/5/1987,12/1/2022,5252025
family_child_care_homes,198017733,NG FAMILY CHILD CARE,"NG, LEONORA","NG, LEONORA",(626) 646-8427,Unavailable,POMONA,CA,91766,LOS ANGELES,33,12,CLOSED,1/24/2014,11/22/2021,5252025
family_child_care_homes,197411092,NICO FAMILY CHILD CARE,"NICO, ADALGISA TILDE","NICO, ADALGISA T.",(310) 204-6180,Unavailable,LOS ANGELES,CA,90034,LOS ANGELES,30,12,INACTIVE,1/8/2004,,5252025
family_child_care_homes,304202751,"NIENAVAEI, JILA","NIENAVAEI, JILA","NIENAVAEI, JILA",(949) 220-4799,Unavailable,MISSION VIEJO,CA,92691,ORANGE,6,12,CLOSED,10/24/1996,10/31/2021,5252025
family_child_care_homes,434416540,"NOORI, MASSI & SHAVAKH, DAVID","NOORI, MASSI & SHAVAKH, DAVID",MASSI NOORI & DAVID S,(669) 282-9179,Unavailable,SAN JOSE,CA,95118,SANTA CLARA,7,12,CLOSED,12/16/2022,1/30/2025,5252025
family_child_care_homes,10208145,"NUBIN, MARY & EARL","NUBIN, MARY & EARL","NUBIN, MARY",(510) 534-5483,Unavailable,OAKLAND,CA,94619,ALAMEDA,2,12,CLOSED,5/1/1984,4/9/2024,5252025
family_child_care_homes,198001563,NUNEZ FAMILY DAY CARE,"NUNEZ, ANA",ANA NUNEZ,(562) 869-2375,Unavailable,DOWNEY,CA,90240,LOS ANGELES,54,12,CLOSED,1/3/1996,11/21/2020,5252025
family_child_care_homes,380505501,"O'NEILL, JOANNE","O'NEILL, JOANNE","O'NEILL, JOANNE",(415) 567-4680,Unavailable,SAN FRANCISCO,CA,94123,SAN FRANCISCO,5,12,CLOSED,9/26/1989,1/26/2024,5252025
family_child_care_homes,41370593,ORME FAMILY CHILD CARE HOME,"ORME, SUSAN","ORME, SUSAN",(530) 846-3901,Unavailable,GRIDLEY,CA,95948,BUTTE,13,12,CLOSED,3/5/1986,5/31/2024,5252025
family_child_care_homes,566201183,ORRELL FAMILY DAY CARE HOME,ORRELL ELIZABETH,ORRELL                E,(805) 492-5909,Unavailable,THOUSAND OAKS,CA,91362,VENTURA,17,12,CLOSED,8/8/1990,,5252025
family_child_care_homes,566201434,PALARDY FAMILY DAY CARE HOME,PALARDY JULIA M.,PALARDY               J,(805) 659-3888,Unavailable,VENTURA,CA,93004,VENTURA,17,12,CLOSED,2/14/1993,,5252025
family_child_care_homes,191611228,PALAZZOLO FAMILY DAY CARE,"PALAZZOLO, NOEMI",NOEMI PALAZZOLO,(310) 836-1978,Unavailable,CULVER CITY,CA,90232,LOS ANGELES,30,12,CLOSED,1/20/1995,5/20/2024,5252025
family_child_care_homes,566200823,PALMER FAMILY DAY CARE HOME,PALMER BECKY,PALMER                B,(805) 482-3751,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,5/1/1990,,5252025
family_child_care_homes,197407117,PEPPARS FAMILY CHILD CARE,"PEPPARS, DANETTE & GERALD",DANETTE & GERALD PEPPARS,(323) 971-4411,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,CLOSED,3/23/2000,1/31/2022,5252025
family_child_care_homes,566201018,PEREYRA FAMILY DAY CARE HOME,PEREYRA SOFIA,PEREYRA               S,(805) 492-0721,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,4/13/1993,,5252025
family_child_care_homes,566200892,PEREZ DAY CARE HOME,PEREZ BLANCA,PEREZ                 B,(805) 987-1287,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,1/25/1988,,5252025
family_child_care_homes,70210394,"PHELPS, CHRISTINE D.","PHELPS, CHRISTINE D.","PHELPS, CHRISTINE",(925) 376-7342,Unavailable,ORINDA,CA,94563,CONTRA COSTA,2,12,CLOSED,1/12/1989,12/8/2021,5252025
family_child_care_homes,197419888,PHILPOTT FAMILY CHILD CARE,"PHILPOTT, CHRISTINE","PHILPOTT, CHRISTINE",(310) 579-7106,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,12,INACTIVE,9/26/2015,,5252025
family_child_care_homes,197400224,PIOLI FAMILY DAY CARE,"PIOLI, TERESITA","PIOLI, TERESITA",(310) 398-5182,Unavailable,LOS ANGELES,CA,90066,LOS ANGELES,30,12,CLOSED,6/7/1994,3/7/2022,5252025
family_child_care_homes,566201298,PITTELLO FAMILY DAY CARE HOME,PITTELLO DENESE,PITTELLO              D,(805) 496-1055,Unavailable,WESTLAKE VILLAGE,CA,91361,VENTURA,17,12,CLOSED,4/11/1993,,5252025
family_child_care_homes,566201721,POMEROY FAMILY DAY CARE HOME,POMEROY LINDA,POMEROY               L,(805) 498-9922,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,12,CLOSED,2/22/1991,,5252025
family_child_care_homes,191231164,PRINGLE FAMILY DAY CARE,"PRINGLE, ANNIE","PRINGLE, ANNIE",(818) 361-5014,Unavailable,SYLMAR,CA,91342,LOS ANGELES,12,12,CLOSED,2/2/1993,7/14/2023,5252025
family_child_care_homes,150408349,PRUITT'S DAY CARE,"PRUITT, SANDRA","PRUITT, SANDRA",(661) 833-9524,Unavailable,BAKERSFIELD,CA,93309,KERN,57,12,CLOSED,12/2/1993,9/22/2023,5252025
family_child_care_homes,410518020,"PURCELL, MARY","PURCELL, MARY A.","PURCELL, MARY",(650) 365-9082,Unavailable,REDWOOD CITY,CA,94061,SAN MATEO,5,12,INACTIVE,4/10/1991,,5252025
family_child_care_homes,191809876,PYE FAMILY DAY CARE,JACQUELINE PYE,"PYE, JACQUELINE",(323) 947-9451,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,INACTIVE,4/20/1999,2/24/2023,5252025
family_child_care_homes,380505659,"QUACH, NGOC TRAN & TRUONG, HUE LINH","QUACH, NGOC TRAN & TRUONG, HUE LINH","QUACH, NGOC TRAN",(415) 759-5181,Unavailable,SAN FRANCISCO,CA,94116,SAN FRANCISCO,5,12,INACTIVE,6/25/1990,,5252025
family_child_care_homes,191609108,RACE FAMILY DAY CARE,"RACE, LISA AND RICK","RACE, LISA ANNE",(310) 710-7138,Unavailable,EL SEGUNDO,CA,90245,LOS ANGELES,30,12,CLOSED,6/23/1993,10/26/2022,5252025
family_child_care_homes,197418406,RALEIGH FAMILY CHILD CARE,"RALEIGH, STEPHANIE","RALEIGH, STEPHANIE",(310) 699-1472,Unavailable,LOS ANGELES,CA,90034,LOS ANGELES,30,12,CLOSED,9/10/2012,11/25/2020,5252025
family_child_care_homes,70210099,"RAMIREZ, CARMEN & HENRY","RAMIREZ, CARMEN & HENRY","RAMIREZ, CARMEN",(925) 625-3868,Unavailable,OAKLEY,CA,94561,CONTRA COSTA,2,12,CLOSED,11/1/1988,1/4/2023,5252025
family_child_care_homes,414000098,"RAND-MUALMY, KARI","RAND-MUALMY, KARI","RAND-MUALMY, KARI",(650) 593-4033,Unavailable,BELMONT,CA,94002,SAN MATEO,5,12,INACTIVE,1/24/1996,,5252025
family_child_care_homes,70209758,"RASHIDIFAR, ATEFEH PAKTINAT & MAJID","RASHIDIFAR, ATEFEH PAKTINAT & MAJID","RASHIDIFAR, ATEFEH PAKTINA",(925) 676-7031,Unavailable,PLEASANT HILL,CA,94523,CONTRA COSTA,2,12,CLOSED,4/11/1988,3/27/2023,5252025
family_child_care_homes,566201414,REED FAMILY DAY CARE HOME,REED MARY,REED                  M,(805) 527-9665,Unavailable,SIMI VALLEY,CA,93063,VENTURA,17,12,CLOSED,1/24/1992,,5252025
family_child_care_homes,334846715,RENDON FAMILY CHILD CARE,"RENDON, ALEJANDRA",ALEJANDRA RENDON,(951) 259-6327,Unavailable,JURUPA VALLEY,CA,92509,RIVERSIDE,9,9,PENDING,,,5252025
family_child_care_homes,566201014,RENEER FAMILY DAY CARE HOME,RENEER CHRISTINA,RENEER                C,(805) 581-0454,Unavailable,SIMI VALLEY,CA,93063,VENTURA,17,12,CLOSED,5/3/1991,,5252025
family_child_care_homes,197416726,REYES FAMILY CHILD CARE,"REYES, ESPERANZA","REYES, ESPERANZA",(310) 837-4183,Unavailable,CULVER CITY,CA,90232,LOS ANGELES,30,12,CLOSED,11/9/2009,11/30/2023,5252025
family_child_care_homes,191227838,REYNA FAMILY DAY CARE,"REYNA, ELIZABETH & MAGALY",ELIZABETH & MAGALY REYNA,(818) 985-5907,Unavailable,NORTH HOLLYWOOD,CA,91606,LOS ANGELES,58,12,CLOSED,10/4/1991,10/29/2021,5252025
family_child_care_homes,493000635,"RIVAS, PATRICIA FAMILY CHILD CARE HOME","RIVAS, PATRICIA","RIVAS, PATRICIA",(707) 887-7731,Unavailable,FORESTVILLE,CA,95436,SONOMA,1,12,CLOSED,4/4/1995,7/21/2022,5252025
family_child_care_homes,274401974,"RIVERA, MARCELINA","RIVERA, MARCELINA","RIVERA, MARCELINA",(831) 443-9167,Unavailable,SALINAS,CA,93906,MONTEREY,7,12,CLOSED,5/28/1996,4/2/2023,5252025
family_child_care_homes,200408145,ROBYN'S DAY CARE,"BROWNE, ROBYN","BROWNE, ROBYN",(559) 645-5047,Unavailable,MADERA,CA,93636,MADERA,4,12,CLOSED,12/20/1993,12/15/2023,5252025
family_child_care_homes,376603754,"ROCHA, ROSINEY FAMILY DAY CARE","ROCHA, ROSINEY","ROCHA, ROSINEY",(760) 941-5218,Unavailable,VISTA,CA,92083,SAN DIEGO,10,12,CLOSED,7/23/1996,1/15/2025,5252025
family_child_care_homes,410518955,"ROE, CATHERINE - COTTAGE BY THE SEA CHILD CARE","ROE, CATHERINE M.","ROE, CATHERINE M.",(650) 728-1816,Unavailable,MOSS BEACH,CA,94038,SAN MATEO,5,12,CLOSED,7/8/1994,6/30/2023,5252025
family_child_care_homes,384002428,"ROOSVALL, NEGIN","ROOSVALL, NEGIN","ROOSVALL, NEGIN",(415) 265-6350,Unavailable,SAN FRANCISCO,CA,94133,SAN FRANCISCO,5,12,CLOSED,11/27/2013,9/25/2023,5252025
family_child_care_homes,566201222,ROOT FAMILY DAY CARE HOME,ROOT DORIS,ROOT                  D,(805) 499-8897,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,12,CLOSED,3/29/1990,,5252025
family_child_care_homes,150407649,ROSE FAMILY DAY CARE,"ROSE, JUDY","ROSE, JUDY",(661) 834-0345,Unavailable,BAKERSFIELD,CA,93313,KERN,57,12,CLOSED,7/6/1993,6/1/2022,5252025
family_child_care_homes,330927439,ROSEN FAMILY DAY CARE,"ROSEN, MARIANA","ROSEN, M",(951) 333-7636,Unavailable,HEMET,CA,92544,RIVERSIDE,10,12,CLOSED,10/19/1987,10/1/2020,5252025
family_child_care_homes,150407813,RUBLE DAY CARE,"RUBLE, LUCIA","RUBLE, LUCIA",(661) 371-9200,Unavailable,TEHACHAPI,CA,93561,KERN,12,12,CLOSED,9/24/1993,6/24/2021,5252025
family_child_care_homes,191609404,RUIZ-CHAVARIN FAMILY CHILD CARE,"RUIZ-CHAVARIN, CONCEPCION",CONCEPCION RUIZ CH.,(424) 406-2106,Unavailable,CARSON,CA,90746,LOS ANGELES,54,12,CLOSED,8/2/1993,6/15/2024,5252025
family_child_care_homes,376603285,"SAEGER, BARBARA FAMILY CHILD CARE","SAEGER, BARBARA",BARBARA SAEGER,(858) 452-9877,Unavailable,SAN DIEGO,CA,92122,SAN DIEGO,51,12,CLOSED,10/16/1995,9/3/2021,5252025
family_child_care_homes,566200571,SAGERS FAMILY DAY CARE HOME,SAGERS ARLENE & LAWRENCE,SAGERS                A,(805) 498-5847,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,12,CLOSED,3/10/1991,,5252025
family_child_care_homes,10211294,"SAHDEV, NEELAM","SAHDEV, NEELAM","NEELAM, SAHDEV",(510) 848-3432,Unavailable,BERKELEY,CA,94705,ALAMEDA,2,12,INACTIVE,4/8/1988,,5252025
family_child_care_homes,191210133,SALAS FAMILY DAY CARE,"SALAS, TERRY",TERRY T. SALAS,(818) 846-1571,Unavailable,BURBANK,CA,91505,LOS ANGELES,58,12,CLOSED,3/26/1992,2/28/2023,5252025
family_child_care_homes,197493961,SALINAS YANEZ FAMILY CHILD CARE,KATHY SALINAS YANEZ,"SALINAS YANEZ, KATHY",(310) 912-5475,Unavailable,SANTA MONICA,CA,90405,LOS ANGELES,30,12,CLOSED,3/22/2019,8/29/2023,5252025
family_child_care_homes,191604544,SANDERS FAMILY DAY CARE,"SANDERS, RENALDO B.","SANDERS, RENALDO B.",(310) 632-2733,Unavailable,COMPTON,CA,90220,LOS ANGELES,54,12,CLOSED,5/14/1990,5/24/2024,5252025
family_child_care_homes,451375498,"SCHLAPIA, MARY FAMILY DAY CARE","SCHLAPIA, MARY","SCHLAPIA, MARY",(530) 229-7928,Unavailable,REDDING,CA,96003,SHASTA,13,12,CLOSED,12/9/1991,11/3/2021,5252025
family_child_care_homes,566201113,SCOTT FAMILY DAY CARE HOME,SCOTT JEANNE,SCOTT                 J,(805) 499-5632,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,12,CLOSED,4/13/1993,,5252025
family_child_care_homes,380505340,"SERGUNINA, TATIANA & ABAZYAN, VERGINE","SERGUNINA, TATIANA & ABAZYAN, VERGINE","SERGUNINA,T & ABAZYAN, V",(415) 664-0921,Unavailable,SAN FRANCISCO,CA,94116,SAN FRANCISCO,5,12,CLOSED,10/28/1988,10/15/2024,5252025
family_child_care_homes,410507017,"SERRANO-JOSE, MILA","SERRANO-JOSE, MILA","SERRANO-JOSE, MILA",(650) 571-7216,Unavailable,FOSTER CITY,CA,94404,SAN MATEO,5,12,CLOSED,5/11/1988,12/31/2021,5252025
