facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year
family_child_care_homes,364846156,GREEN FAMILY CHILD CARE,"GREEN, EBONY AND MERRIWETHER, ESSENCE","GREEN, EBONY",(323) 533-3348,Unavailable,ONTARIO,CA,91761,SAN BERNARDINO,9,14,LICENSED,2022-03-08,,5252025,UNAVAILABLE,"UNAVAILABLE, ONTARIO",2,DUPLICATE_ADDRESS; ,"GREEN, EBONY AND MERRIWETHER, ESSENCE",2022.0
family_child_care_homes,367700284,GREEN FAMILY CHILD CARE,KINA & KYNUNULA,KINA & KYNUNULA GREEN,(760) 514-8836,Unavailable,VICTORVILLE,CA,92392,SAN BERNARDINO,12,14,LICENSED,2022-08-25,,5252025,UNAVAILABLE,"UNAVAILABLE, VICTORVILLE",2,DUPLICATE_ADDRESS; ,KINA & KYNUNULA,2022.0
family_child_care_homes,153911851,"GREEN, KARYN FAMILY CHILD CARE","GREEN, KARYN","GREEN, KARYN",(310) 713-1468,Unavailable,BAKERSFIELD,CA,93311,KERN,57,14,LICENSED,2022-05-31,,5252025,UNAVAILABLE,"UNAVAILABLE, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,"GREEN, KARYN",2022.0
family_child_care_homes,455407850,"GRIFFITHS, AMELIA FAMILY CHILD CARE HOME","GRIFFITHS, AMELIA","GRIFFITHS, AMELIA",(530) 410-9238,Unavailable,REDDING,CA,96003,SHASTA,13,14,LICENSED,2020-12-08,,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",2,DUPLICATE_ADDRESS; ,"GRIFFITHS, AMELIA",2020.0
family_child_care_homes,197494702,GRIGORIEVA FAMILY CHILD CARE,YANA GRIGORIEVA,"GRIGORIEVA, YANA",(818) 636-4643,Unavailable,SHERMAN OAKS,CA,91403,LOS ANGELES,58,14,LICENSED,2021-03-22,,5252025,UNAVAILABLE,"UNAVAILABLE, SHERMAN OAKS",2,DUPLICATE_ADDRESS; ,YANA GRIGORIEVA,2021.0
family_child_care_homes,197700498,GRIGORYAN FAMILY CHILD CARE,SUSANNA GRIGORYAN,SUSANNA GRIGORYAN,(818) 858-4726,Unavailable,SUNLAND,CA,91040,LOS ANGELES,12,14,LICENSED,2021-11-03,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNLAND",2,DUPLICATE_ADDRESS; ,SUSANNA GRIGORYAN,2021.0
family_child_care_homes,197494772,GRIGORYAN FAMILY CHILD CARE,VAHE GRIGORYAN,VAHE GRIGORYAN,(818) 389-0453,Unavailable,VAN NUYS,CA,91405,LOS ANGELES,58,14,LICENSED,2021-03-01,,5252025,UNAVAILABLE,"UNAVAILABLE, VAN NUYS",2,DUPLICATE_ADDRESS; ,VAHE GRIGORYAN,2021.0
family_child_care_homes,197495168,GRIGORYAN FAMILY CHILD CARE,GOHAR GRIGORYAN,GOHAR GRIGORYAN,(818) 858-3553,Unavailable,NORTHRIDGE,CA,91325,LOS ANGELES,58,14,LICENSED,2022-10-03,,5252025,UNAVAILABLE,"UNAVAILABLE, NORTHRIDGE",2,DUPLICATE_ADDRESS; ,GOHAR GRIGORYAN,2022.0
family_child_care_homes,197494828,GRIGORYAN FAMILY CHILD CARE,KARINE GRIGORYAN,KARINE GRIGORYAN,(818) 939-8268,Unavailable,NORTH HOLLYWOOD,CA,91605,LOS ANGELES,58,14,LICENSED,2021-05-07,,5252025,UNAVAILABLE,"UNAVAILABLE, NORTH HOLLYWOOD",2,DUPLICATE_ADDRESS; ,KARINE GRIGORYAN,2021.0
family_child_care_homes,136610607,"GRIJALVA, MARICELA FAMILY CHILD CARE","GRIJALVA, MARICELA",MARICELA GRIJALVA,(760) 352-0844,Unavailable,EL CENTRO,CA,92243,IMPERIAL,20,14,LICENSED,2021-04-20,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CENTRO",2,DUPLICATE_ADDRESS; ,"GRIJALVA, MARICELA",2021.0
family_child_care_homes,376629091,"GRIJALVA, MARICELA FAMILY CHILD CARE","GRIJALVA, MARICELA",MARICELA GRIJALVA,(760) 352-0844,Unavailable,EL CENTRO,CA,92243,SAN DIEGO,20,14,LICENSED,2021-04-20,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CENTRO",2,DUPLICATE_ADDRESS; ,"GRIJALVA, MARICELA",2021.0
family_child_care_homes,343624064,"GROCE, SHERRY","GROCE, SHERRY",SHERRY GROCE,(916) 450-9105,Unavailable,SACRAMENTO,CA,95822,SACRAMENTO,3,14,LICENSED,2021-09-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"GROCE, SHERRY",2021.0
family_child_care_homes,414004633,"GRODNITSKY, LYUBOV","GRODNITSKY, LYUBOV","GRODNITSKY, LYUBOV",(408) 425-8815,Unavailable,BELMONT,CA,94002,SAN MATEO,5,14,LICENSED,2020-01-27,,5252025,UNAVAILABLE,"UNAVAILABLE, BELMONT",2,DUPLICATE_ADDRESS; ,"GRODNITSKY, LYUBOV",2020.0
family_child_care_homes,574500499,"GROSS GAITAN, MARITZA","GROSS GAITAN, MARITZA","GROSS GAITAN, MARITZA",(916) 296-2912,Unavailable,WEST SACRAMENTO,CA,95691,YOLO,53,14,LICENSED,2021-09-28,,5252025,UNAVAILABLE,"UNAVAILABLE, WEST SACRAMENTO",2,DUPLICATE_ADDRESS; ,"GROSS GAITAN, MARITZA",2021.0
family_child_care_homes,376300341,GU FAMILY CHILDCARE,XIA GU,GU,(858) 397-4659,Unavailable,ESCONDIDO,CA,92026,SAN DIEGO,10,14,LICENSED,2021-07-21,,5252025,UNAVAILABLE,"UNAVAILABLE, ESCONDIDO",2,DUPLICATE_ADDRESS; ,XIA GU,2021.0
family_child_care_homes,15700336,"GUAN, RUIYANG","GUAN, RUIYANG","GUAN, RUIYANG",(323) 868-9987,Unavailable,FREMONT,CA,94536,ALAMEDA,52,14,LICENSED,2022-05-04,,5252025,UNAVAILABLE,"UNAVAILABLE, FREMONT",2,DUPLICATE_ADDRESS; ,"GUAN, RUIYANG",2022.0
family_child_care_homes,574500400,"GUARDADO DE RODRIGUEZ, ANALUISA","GUARDADO DE RODRIGUEZ, ANALUISA","GUARDADO D.R., ANALUISA",(916) 284-1357,Unavailable,WEST SACRAMENTO,CA,95605,YOLO,53,14,LICENSED,2021-04-15,,5252025,UNAVAILABLE,"UNAVAILABLE, WEST SACRAMENTO",2,DUPLICATE_ADDRESS; ,"GUARDADO DE RODRIGUEZ, ANALUISA",2021.0
family_child_care_homes,198400585,GUERRERO FAMILY CHILD CARE,NOE GUERRERO,NOE GUERRERO,(323) 358-1942,Unavailable,LOS ANGELES,CA,90061,LOS ANGELES,54,14,LICENSED,2022-05-24,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,NOE GUERRERO,2022.0
family_child_care_homes,434416517,"GUERRERO INFANTE, NORA & QUINTANA MORALES, ARTURO","GUERRERO INFANTE, NORA & QUINTANA MORALES, ARTURO",NORA & ARTURO,(408) 394-8302,Unavailable,SUNNYVALE,CA,94085,SANTA CLARA,7,14,LICENSED,2022-07-07,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",2,DUPLICATE_ADDRESS; ,"GUERRERO INFANTE, NORA & QUINTANA MORALES, ARTURO",2022.0
family_child_care_homes,334846214,GUERRERO LOPEZ & GUERRERO RUELAS FAMILY CHILD CARE,ALEJANDRA GUERRERO LOPEZ,ALEJANDRA GUERRERO LOPEZ,(760) 984-2963,Unavailable,CATHEDRAL CITY,CA,92234,RIVERSIDE,9,14,LICENSED,2022-05-24,,5252025,UNAVAILABLE,"UNAVAILABLE, CATHEDRAL CITY",2,DUPLICATE_ADDRESS; ,ALEJANDRA GUERRERO LOPEZ,2022.0
family_child_care_homes,545620045,"GUERRERO, TIERNEY FAMILY CHILD CARE","GUERRERO, TIERNEY","GUERRERO, TIERNEY",(559) 331-0669,Unavailable,TULARE,CA,93274,TULARE,57,14,LICENSED,2022-09-01,,5252025,UNAVAILABLE,"UNAVAILABLE, TULARE",2,DUPLICATE_ADDRESS; ,"GUERRERO, TIERNEY",2022.0
family_child_care_homes,136610587,"GUEVARA, JOHANA FAMILY CHILD CARE","GUEVARA, JOHANA",JOHANA GUEVARA,(760) 970-6529,Unavailable,EL CENTRO,CA,92243,IMPERIAL,20,14,LICENSED,2022-07-06,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CENTRO",2,DUPLICATE_ADDRESS; ,"GUEVARA, JOHANA",2022.0
family_child_care_homes,376100403,"GUEVARA, MA DE LA LUZ FAMILY CHILD CARE","GUEVARA, MA DE LA LUZ",MA DE LA LUZ GUEVARA,(619) 733-6611,Unavailable,SAN DIEGO,CA,92124,SAN DIEGO,51,14,LICENSED,2020-05-12,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"GUEVARA, MA DE LA LUZ",2020.0
family_child_care_homes,376629288,"GUEVARA, NATALIA & ANGEL FCC","GUEVARA, NATALIA & ANGEL",NATALIA & ANGEL GUEVARA,(619) 204-2030,Unavailable,SAN DIEGO,CA,92114,SAN DIEGO,20,14,LICENSED,2022-04-05,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"GUEVARA, NATALIA & ANGEL",2022.0
family_child_care_homes,197700436,GUIDRY & HEFLIN FAMILY CHILD CARE,MARITZA HEFLIN & DALISHA GUIDRY,"MARITZA H,DALISHA G",(661) 441-0776,Unavailable,PALMDALE,CA,93551,LOS ANGELES,12,14,LICENSED,2020-07-16,,5252025,UNAVAILABLE,"UNAVAILABLE, PALMDALE",2,DUPLICATE_ADDRESS; ,MARITZA HEFLIN & DALISHA GUIDRY,2020.0
family_child_care_homes,376101315,"GULED, FARHIYA FAMILY CHILD CARE","GULED, FARHIYA",FARHIYA GULED,(206) 458-2047,Unavailable,SAN DIEGO,CA,92119,SAN DIEGO,51,14,LICENSED,2022-12-23,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"GULED, FARHIYA",2022.0
family_child_care_homes,334845812,GUO FAMILY CHILD CARE,"GUO, YANXIA","GUO, YANXIA",(714) 352-9020,Unavailable,EASTVALE,CA,92880,RIVERSIDE,9,14,LICENSED,2020-02-25,,5252025,UNAVAILABLE,"UNAVAILABLE, EASTVALE",2,DUPLICATE_ADDRESS; ,"GUO, YANXIA",2020.0
family_child_care_homes,384004253,"GUO, YANYAN","GUO, YANYAN","GUO, YANYAN",(415) 799-6756,Unavailable,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,14,LICENSED,2020-05-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN FRANCISCO",2,DUPLICATE_ADDRESS; ,"GUO, YANYAN",2020.0
family_child_care_homes,384004241,"GUO,MAY","GUO, MAY","GUO, MAY",(415) 587-8735,Unavailable,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,14,LICENSED,2020-01-07,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN FRANCISCO",2,DUPLICATE_ADDRESS; ,"GUO, MAY",2020.0
family_child_care_homes,15700116,"GUPTA, SANDHYA","GUPTA, SANDHYA","GUPTA, SANDHYA",(714) 600-2637,Unavailable,HAYWARD,CA,94544,ALAMEDA,52,14,LICENSED,2020-05-04,,5252025,UNAVAILABLE,"UNAVAILABLE, HAYWARD",2,DUPLICATE_ADDRESS; ,"GUPTA, SANDHYA",2020.0
family_child_care_homes,434416759,"GUTIERREZ CASTRO, OMAR","GUTIERREZ CASTRO, OMAR","GUTIERREZ CASTRO, OMAR",(408) 767-0195,Unavailable,GILROY,CA,95020,SANTA CLARA,7,14,LICENSED,2022-03-02,,5252025,UNAVAILABLE,"UNAVAILABLE, GILROY",2,DUPLICATE_ADDRESS; ,"GUTIERREZ CASTRO, OMAR",2022.0
family_child_care_homes,197494951,GUTIERREZ FAMILY CHILD CARE,LISSET GUTIERREZ,LISSET GUTIERREZ,(310) 774-9979,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,LICENSED,2022-05-06,,5252025,UNAVAILABLE,"UNAVAILABLE, HAWTHORNE",2,DUPLICATE_ADDRESS; ,LISSET GUTIERREZ,2022.0
family_child_care_homes,406215941,GUTIERREZ FCC AKA KIDS ON THE MESA,"GUTIERREZ, FALLON NOEL",FALLON GUTIERREZ,(805) 260-5246,Unavailable,NIPOMO,CA,93444,SAN LUIS OBISPO,17,14,LICENSED,2020-07-13,,5252025,UNAVAILABLE,"UNAVAILABLE, NIPOMO",2,DUPLICATE_ADDRESS; ,"GUTIERREZ, FALLON NOEL",2020.0
family_child_care_homes,364846304,GUTIERREZ GUTIERREZ FAMILY CHILD CARE,"GUTIERREZ GUTIERREZ, THANIA",THANIA GUTIERREZ GUTIERREZ,(909) 486-5074,Unavailable,YUCAIPA,CA,92399,SAN BERNARDINO,9,14,LICENSED,2022-12-07,,5252025,UNAVAILABLE,"UNAVAILABLE, YUCAIPA",2,DUPLICATE_ADDRESS; ,"GUTIERREZ GUTIERREZ, THANIA",2022.0
family_child_care_homes,515408176,"GUTIERREZ, ALMA FAMILY CHILD CARE HOME","GUTIERREZ, ALMA","GUTIERREZ, ALMA",(714) 659-7505,Unavailable,YUBA CITY,CA,95991,SUTTER,13,14,LICENSED,2022-09-16,,5252025,UNAVAILABLE,"UNAVAILABLE, YUBA CITY",2,DUPLICATE_ADDRESS; ,"GUTIERREZ, ALMA",2022.0
family_child_care_homes,153911178,"GUTIERREZ, NORMA FAMILY CHILD CARE","GUTIERREZ, NORMA","GUTIERREZ, NORMA",(661) 340-2874,Unavailable,BAKERFIELD,CA,93313,KERN,57,14,LICENSED,2020-02-24,,5252025,UNAVAILABLE,"UNAVAILABLE, BAKERFIELD",0,,"GUTIERREZ, NORMA",2020.0
family_child_care_homes,426216036,GUZMAN FAMILY CHILD CARE,"PANTOJA, MARIA;GUZMAN, JAVIER",MARIA PANTOJA,(805) 245-4684,Unavailable,SANTA BARBARA,CA,93101,SANTA BARBARA,17,14,LICENSED,2021-01-28,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA BARBARA",2,DUPLICATE_ADDRESS; ,"PANTOJA, MARIA;GUZMAN, JAVIER",2021.0
family_child_care_homes,426215966,GUZMAN FAMILY CHILD CARE,"GUZMAN, ANA",ANA GUZMAN,(805) 478-4968,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,LICENSED,2020-06-11,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"GUZMAN, ANA",2020.0
family_child_care_homes,426216193,GUZMAN FAMILY CHILD CARE,"GUZMAN, CECILIA",CECILIA GUZMAN,(805) 868-9329,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,LICENSED,2021-11-09,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"GUZMAN, CECILIA",2021.0
family_child_care_homes,376629105,"GUZMAN GONZALEZ, STEPHANY FAMILY CHILD CARE","GUZMAN GONZALEZ, STEPHANY",STEPHANY GUZMAN GONZALEZ,(619) 715-3014,Unavailable,CHULA VISTA,CA,91911,SAN DIEGO,20,14,LICENSED,2021-08-19,,5252025,UNAVAILABLE,"UNAVAILABLE, CHULA VISTA",2,DUPLICATE_ADDRESS; ,"GUZMAN GONZALEZ, STEPHANY",2021.0
family_child_care_homes,444417594,"GUZMAN, MARIA",MARIA GUZMAN,MARIA GUZMAN,(831) 706-1341,Unavailable,WATSONVILLE,CA,95076,SANTA CRUZ,7,14,LICENSED,2022-10-14,,5252025,UNAVAILABLE,"UNAVAILABLE, WATSONVILLE",2,DUPLICATE_ADDRESS; ,MARIA GUZMAN,2022.0
family_child_care_homes,435700316,"GU, YUANYUAN","GU, YUANYUAN","GU, YUANYUAN",(657) 253-9245,Unavailable,MOUNTAIN VIEW,CA,94041,SANTA CLARA,52,14,LICENSED,2020-05-13,,5252025,UNAVAILABLE,"UNAVAILABLE, MOUNTAIN VIEW",2,DUPLICATE_ADDRESS; ,"GU, YUANYUAN",2020.0
family_child_care_homes,198020549,GYUMUSHYAN FAMILY CHILD CARE,MARIAM GYUMUSHYAN,MARIAM GYUMUSHYAN,(323) 376-2838,Unavailable,LOS ANGELES,CA,90027,LOS ANGELES,33,14,LICENSED,2020-09-08,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,MARIAM GYUMUSHYAN,2020.0
family_child_care_homes,304314031,"HABIBI, MAHSHID","HABIBI, MAHSHID","HABIBI, MAHSHID",(858) 750-0720,Unavailable,LAGUNA NIGUEL,CA,92677,ORANGE,6,14,LICENSED,2022-06-06,,5252025,UNAVAILABLE,"UNAVAILABLE, LAGUNA NIGUEL",2,DUPLICATE_ADDRESS; ,"HABIBI, MAHSHID",2022.0
family_child_care_homes,455407991,"HAGERMAN, JAMIELYN FAMILY CHILD CARE HOME","HAGERMAN, JAMIELYN","HAGERMAN, JAMIELYN",(530) 515-5280,Unavailable,REDDING,CA,96002,SHASTA,13,14,LICENSED,2021-10-04,,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",2,DUPLICATE_ADDRESS; ,"HAGERMAN, JAMIELYN",2021.0
family_child_care_homes,197494863,HAGGERSTROM FAMILY CHILD CARE,CECILIA HAGGERSTROM,CECILIA HAGGERSTROM,(310) 633-3375,Unavailable,SANTA MONICA,CA,90404,LOS ANGELES,30,14,LICENSED,2021-12-22,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MONICA",2,DUPLICATE_ADDRESS; ,CECILIA HAGGERSTROM,2021.0
family_child_care_homes,376101081,"HAIDARI, LAILA FAMILY CHILD CARE","HAIDARI, LAILA FAMILY CHILD CARE",LAILA HAIDARI,(619) 622-1215,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2022-05-05,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HAIDARI, LAILA FAMILY CHILD CARE",2022.0
family_child_care_homes,197700489,HAKHVERDYAN FAMILY CHILD CARE,EVA HAKHVERDYAN,EVA HAKHVERDYAN,(818) 934-6834,Unavailable,SUNLAND,CA,91040,LOS ANGELES,12,14,LICENSED,2021-06-21,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNLAND",2,DUPLICATE_ADDRESS; ,EVA HAKHVERDYAN,2021.0
family_child_care_homes,198020793,HAKOBYAN FAMILY CHILD CARE,NAIRA HAKOBYAN,"HAKOBYAN, NAIRA",(818) 292-0594,Unavailable,GLENDALE,CA,91203,LOS ANGELES,33,14,LICENSED,2021-06-28,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,NAIRA HAKOBYAN,2021.0
family_child_care_homes,198020702,HAKOBYAN FAMILY CHILD CARE,HASMIK HAKOBYAN,HASMIK HAKOBYAN,(818) 471-8722,Unavailable,GLENDALE,CA,91206,LOS ANGELES,33,14,LICENSED,2020-12-17,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,HASMIK HAKOBYAN,2020.0
family_child_care_homes,198021125,HAKOBYAN FAMILY CHILD CARE,ARPIK HAKOBYAN,"HAKOBYAN, ARPIK",(818) 292-9066,Unavailable,GLENDALE,CA,91205,LOS ANGELES,33,14,LICENSED,2022-11-29,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,ARPIK HAKOBYAN,2022.0
family_child_care_homes,198021063,HAKOBYAN FAMILY CHILD CARE,"HAKOBYAN, ZOHRAP","HAKOBYAN, ZOHRAP",(818) 484-5565,Unavailable,GLENDALE,CA,91204,LOS ANGELES,33,14,LICENSED,2022-11-03,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,"HAKOBYAN, ZOHRAP",2022.0
family_child_care_homes,197495048,HAKOBYAN FAMILY CHILD CARE,NINEL HAKOBYAN,NINEL HAKOBYAN,(818) 606-9773,Unavailable,GRANADA HILLS,CA,91344,LOS ANGELES,58,14,LICENSED,2022-04-14,,5252025,UNAVAILABLE,"UNAVAILABLE, GRANADA HILLS",2,DUPLICATE_ADDRESS; ,NINEL HAKOBYAN,2022.0
family_child_care_homes,233009977,"HALE, TABITHA FCCH","HALE, TABITHA","HALE, TABITHA",(707) 472-1292,Unavailable,REDWOOD VALLEY,CA,95470,MENDOCINO,1,14,LICENSED,2020-09-16,,5252025,UNAVAILABLE,"UNAVAILABLE, REDWOOD VALLEY",0,,"HALE, TABITHA",2020.0
family_child_care_homes,197494641,HALL FAMILY CHILD CARE,TIFFANY HALL,"HALL, TIFFANY T.",(323) 363-3446,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,14,LICENSED,2021-03-10,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,TIFFANY HALL,2021.0
family_child_care_homes,376100952,"HAMASAED, AVAN FAMILY CHILD CARE","HAMASAED, AVAN",AVAN HAMASAED,(619) 947-9190,Unavailable,SANTEE,CA,92071,SAN DIEGO,51,14,LICENSED,2022-01-19,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTEE",2,DUPLICATE_ADDRESS; ,"HAMASAED, AVAN",2022.0
family_child_care_homes,376100404,"HAMDARD, AZADA FAMILY CHILD CARE","HAMDARD, AZADA","A., G., & M. HAMDARD",(619) 735-8783,Unavailable,EL CAJON,CA,92020,SAN DIEGO,51,14,LICENSED,2020-05-07,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HAMDARD, AZADA",2020.0
family_child_care_homes,376100875,"HAMDARD, KHALID FAMILY CHILD CARE","HAMDARD, KHALID",KHALID HAMDARD,(619) 771-5592,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2021-10-19,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HAMDARD, KHALID",2021.0
family_child_care_homes,376100820,"HAMDARD, MAMOONA FAMILY CHILD CARE","HAMDARD, MAMOONA",MAMOONA HAMDARD,(619) 558-7616,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2021-08-19,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HAMDARD, MAMOONA",2021.0
family_child_care_homes,376100377,"HAMDARD, SAADIA FAMILY CHILD CARE","HAMDARD, SAADIA",SAADIA HAMDARD,(619) 493-5371,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2020-03-16,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HAMDARD, SAADIA",2020.0
family_child_care_homes,343624091,"HAMIDI, ROINA","HAMIDI, ROINA","HAMIDI, ROINA",(916) 640-0129,Unavailable,MCCLELLAN PARK,CA,95652,SACRAMENTO,3,14,LICENSED,2021-09-24,,5252025,UNAVAILABLE,"UNAVAILABLE, MCCLELLAN PARK",0,,"HAMIDI, ROINA",2021.0
family_child_care_homes,376629427,"HAMIDI, SAMIRA FAMILY CHILD CARE","HAMIDI, SAMIRA",SAMIRA HAMIDI,(619) 990-5086,Unavailable,CHULA VISTA,CA,91915,SAN DIEGO,20,14,LICENSED,2022-09-22,,5252025,UNAVAILABLE,"UNAVAILABLE, CHULA VISTA",2,DUPLICATE_ADDRESS; ,"HAMIDI, SAMIRA",2022.0
family_child_care_homes,434416731,"HAMID, YOUSUF","HAMID, YOUSUF","YOUSUF, HAMID",(408) 655-2444,Unavailable,SAN JOSE,CA,95128,SANTA CLARA,7,14,LICENSED,2021-07-27,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",2,DUPLICATE_ADDRESS; ,"HAMID, YOUSUF",2021.0
family_child_care_homes,198400492,HAMMOND FAMILY CHILD CARE,NAKIA HAMMOND,"HAMMOND, NAKIA",(323) 691-4772,Unavailable,CARSON,CA,90745,LOS ANGELES,54,14,LICENSED,2022-02-07,,5252025,UNAVAILABLE,"UNAVAILABLE, CARSON",2,DUPLICATE_ADDRESS; ,NAKIA HAMMOND,2022.0
family_child_care_homes,376101261,"HAMMO, STEVA FAMILY CHILD CARE","HAMMO, STEVA",STEVA HAMMO,(619) 569-9582,Unavailable,SANTEE,CA,92071,SAN DIEGO,51,14,LICENSED,2022-10-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTEE",2,DUPLICATE_ADDRESS; ,"HAMMO, STEVA",2022.0
family_child_care_homes,343624610,"HANDZIUK, TAISIIA","HANDZIUK, TAISIIA","HANDZIUK, TAISIIA",(916) 616-2762,Unavailable,CITRUS HEIGHTS,CA,95610,SACRAMENTO,3,14,LICENSED,2022-11-28,,5252025,UNAVAILABLE,"UNAVAILABLE, CITRUS HEIGHTS",2,DUPLICATE_ADDRESS; ,"HANDZIUK, TAISIIA",2022.0
family_child_care_homes,343624302,"HANIFI, BIBI GUL","HANIFI, BIBI GUL","HANIFI, BIBI GUL",(916) 582-1423,Unavailable,SACRAMENTO,CA,95821,SACRAMENTO,3,14,LICENSED,2022-06-10,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"HANIFI, BIBI GUL",2022.0
family_child_care_homes,376101187,"HANNA, LEDIEA FAMILY CHILD CARE","HANNA, LEDIEA",LEDIEA HANNA,(619) 277-9674,Unavailable,EL CAJON,CA,92020,SAN DIEGO,51,14,LICENSED,2022-09-20,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HANNA, LEDIEA",2022.0
family_child_care_homes,376101099,"HANNA, NEAM FAMILY CHILD CARE","HANNA, NEAM",NEAM HANNA,(619) 799-9690,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2022-06-08,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"HANNA, NEAM",2022.0
family_child_care_homes,173010039,"HANSON, SARA FCCH","HANSON, SARA","HANSON, SARA",(707) 245-5225,Unavailable,KELSEYVILLE,CA,95451,LAKE,1,14,LICENSED,2021-03-01,,5252025,UNAVAILABLE,"UNAVAILABLE, KELSEYVILLE",2,DUPLICATE_ADDRESS; ,"HANSON, SARA",2021.0
family_child_care_homes,255408012,"HARER, SAMANTHA FAMILY CHILD CARE HOME","HARER, SAMANTHA","HARER, SAMANTHA",(530) 310-0003,Unavailable,ALTURAS,CA,96101,MODOC,13,14,LICENSED,2021-11-18,,5252025,UNAVAILABLE,"UNAVAILABLE, ALTURAS",2,DUPLICATE_ADDRESS; ,"HARER, SAMANTHA",2021.0
family_child_care_homes,73409252,"HARNDEN, LORIE","HARNDEN, LORIE","HARNDEN, LORIE",(510) 375-4164,Unavailable,RICHMOND,CA,94804,CONTRA COSTA,2,14,LICENSED,2022-03-07,,5252025,UNAVAILABLE,"UNAVAILABLE, RICHMOND",2,DUPLICATE_ADDRESS; ,"HARNDEN, LORIE",2022.0
